subcategory,date,model,forecast,lower_ci,upper_ci
subcategory_2,2019-01-20,sktime_Prophet,9.05742061657612,-36.49989333472269,57.1007145736886
subcategory_2,2019-01-21,sktime_Prophet,11.82227926224802,-35.109846502698474,59.14981818978147
subcategory_2,2019-01-22,sktime_Prophet,16.070257265218956,-30.288090526701176,60.07891328139608
subcategory_2,2019-01-23,sktime_Prophet,9.165271717244572,-33.90377840209995,59.57751209706212
subcategory_2,2019-01-24,sktime_Prophet,1.8865477909361967,-44.49450796028062,48.33609192437189
subcategory_2,2019-01-25,sktime_Prophet,6.694368227815945,-37.40998415150525,55.55479681711231
subcategory_2,2019-01-26,sktime_Prophet,12.3462010599579,-34.62195420435858,56.16139805064682
subcategory_2,2019-01-27,sktime_Prophet,7.794884693572075,-41.378842041082706,55.14847095580947
subcategory_2,2019-01-28,sktime_Prophet,10.537614725173682,-33.87738557618356,55.38107244926097
subcategory_2,2019-01-29,sktime_Prophet,14.77247190835123,-30.451466477157943,59.646691360813726
subcategory_3,2018-12-31,sktime_Prophet,112.41514495574462,-249.52273095715864,454.75963911563105
subcategory_3,2019-01-01,sktime_Prophet,111.18034376384283,-228.5774143905185,435.1895147039947
subcategory_3,2019-01-02,sktime_Prophet,94.75701145092401,-265.2194860792105,420.0070482613277
subcategory_3,2019-01-03,sktime_Prophet,56.440057139312394,-260.85626787620765,368.6989780569727
subcategory_3,2019-01-04,sktime_Prophet,104.08506947288635,-238.24339470546403,424.1408335983368
subcategory_3,2019-01-05,sktime_Prophet,104.86705315168456,-237.99947632349554,412.46699775364124
subcategory_3,2019-01-06,sktime_Prophet,114.6454570936036,-204.7419760873763,429.6690536496732
subcategory_3,2019-01-07,sktime_Prophet,106.724016749895,-208.64952432250323,443.6333546084732
subcategory_3,2019-01-08,sktime_Prophet,105.86171504521604,-229.23070238777433,441.06994059028574
subcategory_3,2019-01-09,sktime_Prophet,89.87523740522607,-248.27371112038628,414.7838381069302
subcategory_3,2019-01-10,sktime_Prophet,52.05344054220223,-290.0380539283947,378.7348450343035
subcategory_3,2019-01-11,sktime_Prophet,100.24202546507235,-238.35523302102095,420.48654236127453
subcategory_3,2019-01-12,sktime_Prophet,101.60260650401572,-236.97510776888763,445.44028857850157
subcategory_3,2019-01-13,sktime_Prophet,111.9782111138288,-217.14140309361312,427.24879733424274
subcategory_3,2019-01-14,sktime_Prophet,104.65371754015773,-210.84887935400153,434.22215215305107
subcategory_3,2019-01-15,sktime_Prophet,104.3675151157139,-246.89574359935443,465.578147741248
subcategory_3,2019-01-16,sktime_Prophet,88.91473928663798,-261.45940119928537,403.5273036346555
subcategory_3,2019-01-17,sktime_Prophet,51.56257476554526,-271.32592121823603,374.69907136931863
subcategory_3,2019-01-18,sktime_Prophet,100.13578890953094,-227.1391812574073,443.33205830825875
subcategory_3,2019-01-19,sktime_Prophet,101.77665756960805,-247.73537741484992,428.6940716197664
subcategory_3,2019-01-20,sktime_Prophet,112.31128839549177,-228.44782320570388,429.01653126567226
subcategory_3,2019-01-21,sktime_Prophet,105.01081963416772,-232.01062793448833,419.314576059704
subcategory_3,2019-01-22,sktime_Prophet,104.60375182178393,-229.72156929934448,443.663928547455
subcategory_3,2019-01-23,sktime_Prophet,88.87973969176323,-246.7282306184008,419.06839726148127
subcategory_3,2019-01-24,sktime_Prophet,51.10531633054411,-302.4042375320319,402.5849369818376
subcategory_3,2019-01-25,sktime_Prophet,99.10969445922353,-246.26376208684604,450.0334976499222
subcategory_3,2019-01-26,sktime_Prophet,100.04479462271193,-232.27420855862442,427.6051689007944
subcategory_3,2019-01-27,sktime_Prophet,109.75149801142848,-225.7427022482656,435.9795696197471
subcategory_3,2019-01-28,sktime_Prophet,101.52060021035685,-228.0349296684621,441.46356277114984
subcategory_3,2019-01-29,sktime_Prophet,100.10472717487576,-231.25550036504808,440.56028354294403
subcategory_4,2018-12-31,sktime_Prophet,44.14127425783538,-187.96606075624695,280.6723650682354
subcategory_4,2019-01-01,sktime_Prophet,52.90846619893976,-195.7168366079626,277.6856138469994
subcategory_4,2019-01-02,sktime_Prophet,55.16763142281523,-188.41286922276498,293.1112066152922
subcategory_4,2019-01-03,sktime_Prophet,15.05428889963483,-220.52170884515485,260.76645301316375
subcategory_4,2019-01-04,sktime_Prophet,28.885835235220643,-195.49697287874733,268.76710769639675
subcategory_4,2019-01-05,sktime_Prophet,64.98378381104871,-165.82815750035942,306.71270998678705
subcategory_4,2019-01-06,sktime_Prophet,51.83180031485979,-174.845289544441,274.94255544356287
subcategory_4,2019-01-07,sktime_Prophet,36.76802296892336,-184.765930138212,256.909578882553
subcategory_4,2019-01-08,sktime_Prophet,45.19403871790898,-178.76588472865757,274.0002180310382
subcategory_4,2019-01-09,sktime_Prophet,47.20315504818811,-186.41204850113746,280.1755286361954
subcategory_4,2019-01-10,sktime_Prophet,6.941921287475367,-220.34238937923436,244.4687386627661
subcategory_4,2019-01-11,sktime_Prophet,20.735627646478974,-208.05620136800707,241.90850288239426
subcategory_4,2019-01-12,sktime_Prophet,56.91036889621759,-155.768552575414,279.5398334433277
subcategory_4,2019-01-13,sktime_Prophet,43.95100109832123,-176.7059518104133,276.1299176490333
subcategory_4,2019-01-14,sktime_Prophet,29.19348006943557,-205.0397326122872,246.30358555435825
subcategory_4,2019-01-15,sktime_Prophet,38.03395050143086,-192.13121137264702,258.91349122318275
subcategory_4,2019-01-16,sktime_Prophet,40.55722045962563,-173.95437066285564,264.9703910799117
subcategory_4,2019-01-17,sktime_Prophet,0.8985677390324156,-234.6718574592552,239.93815024650175
subcategory_4,2019-01-18,sktime_Prophet,15.369596796820883,-203.19521000715187,250.39321697941426
subcategory_4,2019-01-19,sktime_Prophet,52.280721739849355,-194.3159595660288,266.6719380196657
subcategory_4,2019-01-20,sktime_Prophet,40.099590861447965,-196.1411462650304,275.37516476565145
subcategory_4,2019-01-21,sktime_Prophet,26.14392735925718,-195.21290204591784,258.8699344866024
subcategory_4,2019-01-22,sktime_Prophet,35.791140403794685,-196.58267282812486,267.466692938029
subcategory_4,2019-01-23,sktime_Prophet,39.10732625417075,-188.09382230858597,264.57663811708875
subcategory_4,2019-01-24,sktime_Prophet,0.20959103289879977,-222.5511417309122,237.9596384965021
subcategory_4,2019-01-25,sktime_Prophet,15.392399586016442,-198.50907853698484,231.626947914943
subcategory_4,2019-01-26,sktime_Prophet,52.950512590223596,-178.88052576427583,256.3273958701893
subcategory_4,2019-01-27,sktime_Prophet,41.337815419757476,-181.5807663668798,288.44309249268076
subcategory_4,2019-01-28,sktime_Prophet,27.860503072118263,-197.25151657305213,255.84981180075636
subcategory_4,2019-01-29,sktime_Prophet,37.886966910952054,-185.08774737396735,256.0593217145602
subcategory_5,2018-12-31,sktime_Prophet,146.19741332806873,-405.5901903581533,643.0521958219504
subcategory_5,2019-01-01,sktime_Prophet,185.62147536249353,-332.42620678830417,727.2730783034858
subcategory_5,2019-01-02,sktime_Prophet,72.04101907268215,-464.1483678089842,613.2719847173229
subcategory_5,2019-01-03,sktime_Prophet,21.22056308615562,-484.6199518834337,533.5391461068057
subcategory_5,2019-01-04,sktime_Prophet,62.43237972856352,-468.7438391277901,556.9999204481388
subcategory_5,2019-01-05,sktime_Prophet,133.50990358570132,-413.0419213909148,657.7399450209836
subcategory_5,2019-01-06,sktime_Prophet,94.23431001159612,-436.71072292118623,607.4413833792719
subcategory_5,2019-01-07,sktime_Prophet,88.30772639298078,-426.97907315258414,572.3294171199017
subcategory_5,2019-01-08,sktime_Prophet,133.41401442220484,-446.43696472299973,642.5484676891872
subcategory_5,2019-01-09,sktime_Prophet,26.027824583016397,-484.7225249132781,535.6505937497542
subcategory_5,2019-01-10,sktime_Prophet,-18.220285416804188,-502.87093105266905,508.5895414079186
subcategory_5,2019-01-11,sktime_Prophet,29.803247377655765,-504.4847556051916,532.7280323364073
subcategory_5,2019-01-12,sktime_Prophet,107.79173202932215,-399.6663113527775,623.0586789016885
subcategory_5,2019-01-13,sktime_Prophet,75.38809051751291,-487.79260895666795,599.4680529542869
subcategory_5,2019-01-14,sktime_Prophet,76.16123233910649,-466.0942585720455,602.0548090690683
subcategory_5,2019-01-15,sktime_Prophet,127.66979919041077,-408.33228355826566,648.5808242731879
subcategory_5,2019-01-16,sktime_Prophet,26.273911856415566,-485.0962924395934,543.5444703258174
subcategory_5,2019-01-17,sktime_Prophet,-12.497349503129584,-517.0370204524183,474.53740045479697
subcategory_5,2019-01-18,sktime_Prophet,40.40313337325189,-476.753859348059,599.2920258111379
subcategory_5,2019-01-19,sktime_Prophet,122.59881768745271,-409.8500408315596,674.280785351163
subcategory_5,2019-01-20,sktime_Prophet,93.68047789947242,-443.17001128524214,567.9087733037885
subcategory_5,2019-01-21,sktime_Prophet,97.18322787175316,-408.10180181700565,592.3761314419417
subcategory_5,2019-01-22,sktime_Prophet,150.65044602558172,-343.1314260402246,669.9511550543667
subcategory_5,2019-01-23,sktime_Prophet,50.44524465498502,-425.40161104367553,587.2878200990999
subcategory_5,2019-01-24,sktime_Prophet,12.117235222957504,-515.3014758087622,489.96788602190077
subcategory_5,2019-01-25,sktime_Prophet,64.75048605078796,-485.88554056213627,598.9807306429126
subcategory_5,2019-01-26,sktime_Prophet,146.0203370742336,-391.2285268291064,660.0380582057902
subcategory_5,2019-01-27,sktime_Prophet,115.5825763044586,-397.68455906248005,646.8596357982929
subcategory_5,2019-01-28,sktime_Prophet,117.04840034632731,-353.5578496264376,636.6175725262557
subcategory_5,2019-01-29,sktime_Prophet,168.04607920399286,-388.52310012805106,688.5218963910761
subcategory_6,2018-12-31,sktime_Prophet,22.10288226809199,-307.4852838113479,370.9374050419522
subcategory_6,2019-01-01,sktime_Prophet,12.999356742153648,-316.9474862473454,389.08838943281194
subcategory_6,2019-01-02,sktime_Prophet,-1.6932028025669617,-336.76624437006825,334.6121129869868
subcategory_6,2019-01-03,sktime_Prophet,-15.49324967014141,-364.6334246832427,312.13309341082925
subcategory_6,2019-01-04,sktime_Prophet,2.650784002510502,-333.3045235990235,339.0624096281068
subcategory_6,2019-01-05,sktime_Prophet,26.476213535238042,-318.16984362204266,385.15644983643455
subcategory_6,2019-01-06,sktime_Prophet,0.3599397818498282,-322.036126628199,337.1073200029716
subcategory_6,2019-01-07,sktime_Prophet,12.128771161461245,-334.9715351965129,335.37968884328404
subcategory_6,2019-01-08,sktime_Prophet,5.920049275131756,-294.32788865909663,348.51712517228384
subcategory_6,2019-01-09,sktime_Prophet,-6.054617136099068,-332.66110752633085,331.3668003259801
subcategory_6,2019-01-10,sktime_Prophet,-17.36259577256813,-335.59007011493924,336.33394657917484
subcategory_6,2019-01-11,sktime_Prophet,3.0050710840436814,-351.80718630676296,339.096890481124
subcategory_6,2019-01-12,sktime_Prophet,28.750217132570388,-323.200167734417,403.3119652537865
subcategory_6,2019-01-13,sktime_Prophet,4.222046788294744,-324.8808262083821,332.5644766730746
subcategory_6,2019-01-14,sktime_Prophet,17.22793317071487,-314.73361526048586,354.9972044747695
subcategory_6,2019-01-15,sktime_Prophet,11.894330025466992,-299.279672717676,362.0098850614169
subcategory_6,2019-01-16,sktime_Prophet,0.43059769728555963,-346.17128589586054,322.75523905850974
subcategory_6,2019-01-17,sktime_Prophet,-10.724342970175663,-348.1968367351291,323.2948432249027
subcategory_6,2019-01-18,sktime_Prophet,9.45299830480419,-342.45143864757074,355.04984430052826
subcategory_6,2019-01-19,sktime_Prophet,34.68675686426202,-283.3717519989633,374.92877213751854
subcategory_6,2019-01-20,sktime_Prophet,9.355563317764776,-312.9915913525837,346.8911546501556
subcategory_6,2019-01-21,sktime_Prophet,21.30254357528043,-335.5059333523707,340.2192552148422
subcategory_6,2019-01-22,sktime_Prophet,14.695298900187627,-343.5703692091416,350.80162647316604
subcategory_6,2019-01-23,sktime_Prophet,1.7886884979508082,-341.72056222672416,328.74528338039215
subcategory_6,2019-01-24,sktime_Prophet,-10.929646725638019,-365.41999943861157,326.6463186951567
subcategory_6,2019-01-25,sktime_Prophet,7.614534417844858,-343.2016792485342,341.59704743586855
subcategory_6,2019-01-26,sktime_Prophet,31.19692615771662,-311.4867652005325,366.6003718256873
subcategory_6,2019-01-27,sktime_Prophet,4.247298841319022,-318.0268414509769,362.60065901520426
subcategory_6,2019-01-28,sktime_Prophet,14.658295689166316,-297.44416975060795,338.0632375330612
subcategory_6,2019-01-29,sktime_Prophet,6.6442607850999345,-313.13491718760656,330.4585437679471
subcategory_7,2018-12-31,sktime_Prophet,5.158056060998899,-21.05892938959111,31.643864072560667
subcategory_7,2019-01-01,sktime_Prophet,3.1210467557226345,-23.214373428757725,32.000332059380796
subcategory_7,2019-01-02,sktime_Prophet,5.271934986180875,-22.373904172474564,31.315855815604145
subcategory_7,2019-01-03,sktime_Prophet,1.9059572016909327,-25.608344388685953,29.68009848550181
subcategory_7,2019-01-04,sktime_Prophet,3.4668470821503066,-23.272254282385287,29.816911816134052
subcategory_7,2019-01-05,sktime_Prophet,4.894801144916384,-23.113000743636782,31.60628554227672
subcategory_7,2019-01-06,sktime_Prophet,5.361303447627249,-20.506526726489138,31.320420454973377
subcategory_7,2019-01-07,sktime_Prophet,5.820651706508452,-19.75976339356849,33.675731931454095
subcategory_7,2019-01-08,sktime_Prophet,3.8329547084346722,-22.543245492342738,31.582530690676972
subcategory_7,2019-01-09,sktime_Prophet,6.008607276266984,-19.20550515381401,31.38993109947743
subcategory_7,2019-01-10,sktime_Prophet,2.642150214965973,-22.913841672276813,29.59979096361252
subcategory_7,2019-01-11,sktime_Prophet,4.17706386645408,-23.025045106242818,31.3327585418859
subcategory_7,2019-01-12,sktime_Prophet,5.553762813969054,-20.729025574197717,32.591557223893204
subcategory_7,2019-01-13,sktime_Prophet,5.944441509893983,-23.259095295213992,33.396255930651726
subcategory_7,2019-01-14,sktime_Prophet,6.304611926421881,-20.034528027168758,32.88098333302797
subcategory_7,2019-01-15,sktime_Prophet,4.196102070552211,-20.70962910883823,32.73664350603942
subcategory_7,2019-01-16,sktime_Prophet,6.2315208132568,-20.69743909440352,32.92938669550744
subcategory_7,2019-01-17,sktime_Prophet,2.7080959187756917,-23.242420600874045,29.932953381338418
subcategory_7,2019-01-18,sktime_Prophet,4.072433660301564,-23.277367230358653,30.6801749931846
subcategory_7,2019-01-19,sktime_Prophet,5.268467646292195,-23.404576383067727,34.059712047001305
subcategory_7,2019-01-20,sktime_Prophet,5.472247055441445,-22.70054701104006,30.743614781053864
subcategory_7,2019-01-21,sktime_Prophet,5.643406150231138,-23.825022955604133,33.22075022804571
subcategory_7,2019-01-22,sktime_Prophet,3.3480850215152196,-23.371589538791994,30.97357917487631
subcategory_7,2019-01-23,sktime_Prophet,5.203308451645701,-21.12244814705794,33.35591419167607
subcategory_7,2019-01-24,sktime_Prophet,1.5107315179004344,-25.342676682645383,29.5774995278222
subcategory_7,2019-01-25,sktime_Prophet,2.721302321642099,-23.690056137736914,31.145818882560718
subcategory_7,2019-01-26,sktime_Prophet,3.7831116832943774,-23.695884259285748,29.82578627366044
subcategory_7,2019-01-27,sktime_Prophet,3.876082380234541,-23.606001661232774,31.234865188917944
subcategory_7,2019-01-28,sktime_Prophet,3.9633422781321297,-23.295912050622583,27.515652181553175
subcategory_7,2019-01-29,sktime_Prophet,1.6140538256325576,-24.90462252438457,25.969324017233927
subcategory_8,2018-12-31,sktime_Prophet,1.0452074576273536,-4.612855202942654,6.459188089606736
subcategory_8,2019-01-01,sktime_Prophet,0.7173779603810135,-4.671424584283616,6.36417832252198
subcategory_8,2019-01-02,sktime_Prophet,0.8118734600716828,-4.504046003764795,6.3195041263188365
subcategory_8,2019-01-03,sktime_Prophet,0.051985456281237186,-5.557224979659659,5.44449181700726
subcategory_8,2019-01-04,sktime_Prophet,0.6606271354499267,-4.937331847118607,5.989848838467675
subcategory_8,2019-01-05,sktime_Prophet,0.7060496311341485,-4.686155892623657,5.962090193098427
subcategory_8,2019-01-06,sktime_Prophet,0.6155386243714799,-4.753130560847348,6.10081689802791
subcategory_8,2019-01-07,sktime_Prophet,0.8304570396754942,-4.883510391401525,5.973505248358382
subcategory_8,2019-01-08,sktime_Prophet,0.5499212903150913,-4.794242836564771,6.234026847446396
subcategory_8,2019-01-09,sktime_Prophet,0.6933558067109428,-4.603393041395205,5.580689969497516
subcategory_8,2019-01-10,sktime_Prophet,-0.01702993405093367,-5.728425707837708,5.706114725432839
subcategory_8,2019-01-11,sktime_Prophet,0.6405920602219521,-4.776508563732233,6.355515696505513
subcategory_8,2019-01-12,sktime_Prophet,0.7334125383124452,-4.729600851597329,6.25397222290232
subcategory_8,2019-01-13,sktime_Prophet,0.6877088531968395,-4.758894272480868,6.309136502707356
subcategory_8,2019-01-14,sktime_Prophet,0.9439134249501385,-4.814651039041267,6.375876882584051
subcategory_8,2019-01-15,sktime_Prophet,0.7003135668794693,-4.896338322435076,6.486341030348152
subcategory_8,2019-01-16,sktime_Prophet,0.8756267632484952,-4.2367201111498725,6.657610832235791
subcategory_8,2019-01-17,sktime_Prophet,0.19149505002423195,-4.704777974324816,5.623217253063436
subcategory_8,2019-01-18,sktime_Prophet,0.8693319645979196,-4.63511685084293,6.400885288949906
subcategory_8,2019-01-19,sktime_Prophet,0.9760760350449779,-4.387581738159276,6.234411636321882
subcategory_8,2019-01-20,sktime_Prophet,0.9379193970398418,-4.769919763575615,6.644591227358881
subcategory_8,2019-01-21,sktime_Prophet,1.1953764283457247,-4.423700680841865,6.505440279342324
subcategory_8,2019-01-22,sktime_Prophet,0.9469791584494409,-4.85945519423507,6.400426093387216
subcategory_8,2019-01-23,sktime_Prophet,1.1118436804061322,-4.038090271872013,6.439458266695769
subcategory_8,2019-01-24,sktime_Prophet,0.4121514797673773,-5.141533072959695,5.386821773272756
subcategory_8,2019-01-25,sktime_Prophet,1.069979527538369,-4.818122569668087,6.327082653078187
subcategory_8,2019-01-26,sktime_Prophet,1.1530335953401376,-4.398067489233261,6.6395155877504415
subcategory_8,2019-01-27,sktime_Prophet,1.088353961288236,-4.138575824666975,6.711443051534855
subcategory_8,2019-01-28,sktime_Prophet,1.317359053070421,-3.9622895581508253,6.693206309959407
subcategory_8,2019-01-29,sktime_Prophet,1.0395145000190826,-4.392352418664535,6.170940110307654
subcategory_9,2018-12-31,sktime_Prophet,41.25878233639353,-86.35707737450191,192.25941779733012
subcategory_9,2019-01-01,sktime_Prophet,49.59849714098507,-100.27132673122917,196.21222832618
subcategory_9,2019-01-02,sktime_Prophet,25.388822878631252,-104.85866130731128,166.30585992342597
subcategory_9,2019-01-03,sktime_Prophet,18.30243669928876,-110.17752446759862,157.71480860431532
subcategory_9,2019-01-04,sktime_Prophet,25.868230591742524,-121.70583699104029,165.55372334560423
subcategory_9,2019-01-05,sktime_Prophet,33.851265817933495,-122.70011936242663,173.75932328757483
subcategory_9,2019-01-06,sktime_Prophet,29.86270731763438,-100.36383556667222,178.82824887016912
subcategory_9,2019-01-07,sktime_Prophet,30.870332498297905,-114.75634501515326,172.52361285182786
subcategory_9,2019-01-08,sktime_Prophet,40.977097573089466,-99.78887442802916,181.30251833167713
subcategory_9,2019-01-09,sktime_Prophet,18.616619379512944,-120.91136519366977,157.26682861216463
subcategory_9,2019-01-10,sktime_Prophet,13.425210172795019,-135.3872945916991,158.91028449397692
subcategory_9,2019-01-11,sktime_Prophet,22.89418711322939,-116.67584435099043,164.20069893257718
subcategory_9,2019-01-12,sktime_Prophet,32.75069635124755,-111.39664362537452,167.58975733937248
subcategory_9,2019-01-13,sktime_Prophet,30.568529624556604,-105.96578669570738,172.516862437366
subcategory_9,2019-01-14,sktime_Prophet,33.27950590934391,-100.1905416952095,171.38481066168737
subcategory_9,2019-01-15,sktime_Prophet,44.95287959889869,-108.61518209935643,185.7876093330329
subcategory_9,2019-01-16,sktime_Prophet,23.991612195176135,-113.33138365390307,163.2121193140805
subcategory_9,2019-01-17,sktime_Prophet,20.005125338974498,-114.79660254352959,161.69054410537873
subcategory_9,2019-01-18,sktime_Prophet,30.462239017009814,-98.31712070075962,179.50204813945666
subcategory_9,2019-01-19,sktime_Prophet,41.07251921242363,-96.14121684877415,172.5394683321714
subcategory_9,2019-01-20,sktime_Prophet,39.397499924833795,-91.63278677524266,188.63619520185003
subcategory_9,2019-01-21,sktime_Prophet,42.36234208929373,-99.83977238886749,191.00886424281114
subcategory_9,2019-01-22,sktime_Prophet,54.03538409288872,-89.90219016495061,188.76866191261135
subcategory_9,2019-01-23,sktime_Prophet,32.82441749911021,-111.58055407062312,174.8627766969756
subcategory_9,2019-01-24,sktime_Prophet,28.349305920572444,-116.83911643352666,169.52026539322495
subcategory_9,2019-01-25,sktime_Prophet,38.09465446717926,-99.92485527778744,171.06048368114418
subcategory_9,2019-01-26,sktime_Prophet,47.79076100547952,-95.45819230259644,181.01100235050055
subcategory_9,2019-01-27,sktime_Prophet,45.02432431393028,-93.770897050806,189.06088245178873
subcategory_9,2019-01-28,sktime_Prophet,46.74948474634401,-93.35660732146236,196.43395345796284
subcategory_9,2019-01-29,sktime_Prophet,57.066667761891,-70.82939329730299,212.62740456080263
