CustomerID,Recency,Frequency,Monetary
13738.0,32,1,2592.09
13739.0,163,1,691.8
13740.0,51,4,9462.02
13745.0,182,1,12109.84
13746.0,49,1,1594.63
13747.0,9,2,1588.0
13748.0,9,5,47514.1
13750.0,16,6,86096.9
13752.0,163,1,2810.9500000000003
13753.0,234,3,34785.79
13754.0,73,1,1612.1499999999999
13756.0,3,10,176757.88
13757.0,310,1,2215.45
13758.0,2,9,167281.13
13760.0,40,3,10803.67
13761.0,138,4,8237.1
13762.0,229,4,236741.76
13763.0,53,2,275824.24
13764.0,205,3,13091.59
13765.0,289,1,7308.840999999999
13766.0,131,1,1801.73
13767.0,5,39,567424.41
13768.0,362,2,11000.810000000001
13769.0,3,11,50450.39
13770.0,58,4,32267.43
13771.0,169,5,67714.97
13772.0,36,5,5806.45
13773.0,32,2,3240.6800000000003
13775.0,226,1,9081.52
13777.0,2,37,4518781.800000001
13778.0,127,3,31122.27
13779.0,151,1,547.89
13780.0,43,1,2715.59
13781.0,228,2,4703.89
13782.0,89,7,2332.76
13783.0,123,4,577277.01
13784.0,70,3,17132.66
13785.0,64,4,2688.03
13786.0,3,6,55388.78
13787.0,94,4,11217.24
13788.0,141,1,3.75
13789.0,24,1,3390.84
13792.0,58,1,1025.2
13793.0,282,1,780.0
13794.0,182,1,813.21
13795.0,24,4,74137.9
13796.0,135,1,2877.1
13797.0,72,3,7719.950000000001
13798.0,8,54,3127570.06
13799.0,80,7,71263.99
13800.0,66,2,21712.42
13802.0,10,16,1464308.55
13803.0,67,2,18606.5
13804.0,71,2,6099.51
13807.0,3,3,2516.9
13809.0,30,2,54997.649999999994
13813.0,163,4,13581.75
13814.0,163,1,11423.2
13815.0,42,4,85515.4
13818.0,65,1,686.72
13819.0,305,3,38480.0
13820.0,54,3,2457.59
13821.0,29,4,2513.09
13823.0,16,5,29458.81
13824.0,15,7,30116.600000000002
13825.0,257,2,3051.15
13829.0,57,1,1224.0
13830.0,217,1,538.25
13831.0,5,13,239038.25
13832.0,58,1,13017.730000000001
13833.0,40,1,2277.84
13834.0,212,2,8050.89
13835.0,155,3,1258.6
13836.0,35,2,5221.39
13838.0,5,7,3278.42
13839.0,122,1,541.95
13840.0,52,1,5254.5
13842.0,2,10,15099.630000000001
13843.0,17,1,2466.05
13846.0,35,1,5796.37
13847.0,355,1,1640.96
13848.0,2,6,2320000.0
13849.0,33,3,14709.43
13851.0,15,5,42452.4
13852.0,246,1,1434.75
13854.0,1,15,137367.96
13855.0,136,4,13742.14
13856.0,99,8,25447.55
13857.0,29,6,9930.21
13859.0,165,1,1958.7
13861.0,65,2,2649.92
13862.0,25,1,4023.17
13863.0,101,3,7194.21
13864.0,22,1,127180.80000000002
13869.0,17,6,28286.26
13870.0,23,7,85149.42
13871.0,64,4,18309.800000000003
13872.0,163,3,5542.21
13873.0,19,5,5556.2
13874.0,140,6,29624.16
13875.0,23,9,30338.96
13877.0,106,2,6636.46
13878.0,183,3,9680.61
13879.0,281,1,3071.58
13880.0,3,5,13703.75
13881.0,11,23,2770676.58
13883.0,39,9,57924.91
13884.0,12,5,6634.72
13888.0,40,5,11411.34
13889.0,18,5,21525.670000000002
13890.0,10,4,10229.09
13891.0,14,3,5775.14
13892.0,113,2,324674.64
13895.0,151,2,15229.77
13896.0,261,1,2534.75
13897.0,74,2,13036.42
13898.0,47,1,5944.37
13900.0,25,3,12303.0
13901.0,10,10,30031.62
13902.0,268,5,214433721.64000002
13903.0,36,1,1643.85
13905.0,368,1,4755.13
13906.0,45,1,4200.0
13907.0,327,1,2328.0
13909.0,59,2,2632.12
13911.0,15,11,60340.5
13912.0,59,1,527.85
13913.0,142,1,136.85999999999999
13915.0,30,1,1062.0
13916.0,99,4,10359.17
13919.0,60,2,13489.31
13920.0,67,4,45481.4
13921.0,38,4,3453.1000000000004
13922.0,73,2,14260.65
13927.0,73,1,4675.71
13929.0,52,9,138030.11
13931.0,28,9,79113.87
13935.0,232,3,243852.26
13936.0,18,2,5571.96
13937.0,38,1,7114.24
13939.0,67,4,13446.029999999999
13941.0,8,11,486405.28
13942.0,170,1,320000.0
13943.0,213,1,1588.6200000000001
13944.0,289,1,908.03
13945.0,30,2,7526.950000000001
13946.0,12,3,294933.58
13948.0,47,3,4383.9400000000005
13952.0,16,12,208199.25
13953.0,45,5,1712500.0
13955.0,11,1,1292.55
13957.0,53,3,2751.4500000000003
13958.0,15,8,76132.29000000001
13959.0,35,3,3644.2400000000002
13961.0,28,1,9152.800000000001
13962.0,71,1,1413.85
13963.0,3,14,29994.55
13964.0,23,2,4563.82
13965.0,112,3,24375.31
13966.0,71,1,37372.27999999999
13967.0,32,1,494.0
13968.0,59,1,2826.3599999999997
13969.0,1,18,28600.97
13970.0,22,2,87199.03
13971.0,59,6,22909.27
13974.0,218,1,1894.41
13975.0,29,6,21434.96
13976.0,142,3,5420.52
13977.0,47,1,11858.31
13979.0,29,6,17470.0
13980.0,75,4,4303.8
13981.0,51,1,3236.86
13982.0,1,6,52853.04
13983.0,2,10,100675.42
13984.0,2,8,21015.03
13985.0,10,7,36109.47
13987.0,15,2,7307.5
13988.0,19,2,4632.42
13989.0,100,3,14924.52
13992.0,16,2,2415.7999999999997
13993.0,15,10,31548.170000000002
13995.0,15,9,27033.58
13996.0,22,2,24915.6
13997.0,155,3,1520.3899999999999
13998.0,82,3,3484.9
13999.0,10,17,70938.47
14000.0,50,4,55665.36
14001.0,9,7,43170.63
14003.0,368,1,1727.65
14004.0,29,4,18307.83
14006.0,164,4,93422.71999999999
14007.0,148,1,239.35999999999999
14008.0,68,1,5145.06
14009.0,98,1,7688.279999999999
14010.0,201,2,5744.45
14011.0,116,2,9139.279999999999
14013.0,16,2,5682.849999999999
14014.0,12,2,45681.11
14016.0,32,7,109121.14
14017.0,207,1,1286.3500000000001
14018.0,281,1,6107.17
14020.0,112,2,3874.77
14021.0,10,4,11886.66
14022.0,122,1,3544.05
14024.0,26,1,1571.8400000000001
14025.0,100,8,87326.46
14026.0,106,2,5960.97
14028.0,186,3,8311545.0
14030.0,2,14,49011.18
14031.0,1,27,864618.6900000001
14032.0,2,6,48318.62
14033.0,191,1,63037.44
14035.0,42,4,25513.18
14037.0,114,4,9657.33
14038.0,33,2,20432.7
14039.0,211,1,5725.680000000001
14040.0,22,23,93447.01
14042.0,361,1,4750.76
14043.0,127,2,1726.77
14044.0,54,6,41306.369999999995
14045.0,9,13,1312420.24
14047.0,8,10,32612.36
14048.0,18,2,1604.1599999999999
14049.0,23,9,95536.41
14051.0,2,15,128206.05
14052.0,26,1,414.65
14053.0,33,2,29620.25
14055.0,213,2,19741.100000000002
14057.0,17,5,32527.52
14058.0,98,2,4224.15
14060.0,2,13,175873.84000000003
14061.0,143,3,22636.21
14062.0,10,12,918553.87
14063.0,322,7,840776.76
14064.0,66,10,110371.65999999999
14065.0,25,3,10441.3
14068.0,239,3,7945.08
14069.0,150,2,346.64
14070.0,320,1,716.75
14072.0,302,1,1599.95
14074.0,259,1,8980.0
14075.0,39,2,19409.95
14077.0,31,1,943.16
14078.0,9,4,4149.8099999999995
14080.0,49,4,3222.36
14081.0,5,9,25121.06
14082.0,28,1,1487.75
14083.0,7,3,2133.39
14084.0,148,1,6651.4
14085.0,4,15,42336.79
14086.0,98,1,39.95
14087.0,40,2,4485.14
14088.0,42,3,462342.37
14091.0,290,2,2732294.08
14092.0,10,10,31244.56
14094.0,75,1,3604.46
14095.0,358,1,2.95
14097.0,117,2,4113.5599999999995
14099.0,11,9,20717.04
14101.0,24,7,320960.44
14104.0,25,3,4681.79
14105.0,44,4,64933.94
14106.0,373,1,5155.200000000001
14107.0,84,4,33064.51
14108.0,367,2,8976.95
14110.0,71,21,162866.86
14112.0,87,6,38818.16
14113.0,11,12,337664.13
14114.0,31,5,8473.36
14115.0,137,2,18329.629999999997
14118.0,64,1,3027.85
14119.0,11,2,4736.71
14122.0,42,3,4016.3
14123.0,369,1,4477.16
14126.0,80,1,6632.47
14127.0,16,3,8203.41
14128.0,187,1,3528.69
14129.0,35,4,22701.600000000002
14130.0,11,3,27608.29
14131.0,284,1,542.87
14133.0,369,1,1792.3
14134.0,18,15,463433.89
14135.0,3,11,445038.77
14136.0,36,5,15135.25
14137.0,331,1,20781.0
14139.0,126,3,8486.64
14142.0,9,2,6988.56
14144.0,122,1,367.20000000000005
14145.0,95,3,328412.55
14146.0,19,7,116325.4
14147.0,24,7,182585.1
14148.0,50,1,3943.83
14151.0,309,2,6061.05
14152.0,23,5,21175.23
14153.0,119,1,4085.9999999999995
14154.0,17,6,78352.84
14156.0,7,91,30112528.82
14157.0,25,3,4636.0
14159.0,15,9,78005.21
14160.0,246,7,627053.63
14161.0,5,5,20402.84
14163.0,98,1,3033.39
14166.0,141,2,499.85
14167.0,100,4,3058.55
14168.0,56,2,4737.75
14169.0,66,2,2958.8100000000004
14170.0,11,3,1418.49
14171.0,366,1,3211.0
14172.0,241,3,1054.26
14173.0,277,2,2859.92
14175.0,54,5,34154.0
14176.0,3,2,3645.99
14177.0,17,9,21351.01
14180.0,8,9,4470.41
14181.0,46,2,1201.55
14182.0,79,4,3468.41
14183.0,47,2,513.15
14186.0,63,5,23632.149999999998
14187.0,109,1,766.1
14189.0,4,2,22743.65
14190.0,302,1,159.8
14191.0,30,2,1591.8
14192.0,24,1,4915.24
14193.0,32,1,3474.6
14194.0,28,15,97180.95
14195.0,75,4,295075.2
14197.0,46,1,2969.9500000000003
14198.0,36,5,6020.47
14199.0,59,3,13870.5
14200.0,253,1,2465.2
14201.0,45,3,6735.9
14202.0,17,3,4976.82
14203.0,33,1,2490.14
14204.0,58,3,3638.55
14205.0,30,7,22136.32
14206.0,24,2,10865.95
14207.0,323,1,3117.6
14208.0,187,1,7062.53
14209.0,21,9,22419.600000000002
14210.0,7,11,32044.14
14211.0,47,9,25570.35
14212.0,81,1,87668.28
14213.0,40,1,58155.600000000006
14215.0,4,4,17209.61
14216.0,50,1,1992.18
14217.0,2,7,11237.050000000001
14219.0,45,2,4870.13
14220.0,203,2,14616.0
14221.0,85,8,37512.13
14224.0,26,5,4942.24
14225.0,70,4,42210.36
14226.0,77,1,12904.44
14227.0,50,5,34485.92
14228.0,73,3,5876.9400000000005
14229.0,39,4,14016.000000000002
14230.0,71,3,6615.38
14231.0,86,1,3101.67
14233.0,101,3,52512.75
14235.0,134,4,30978.35
14236.0,8,4,23901.26
14237.0,9,2,4232.22
14238.0,298,2,5064.76
14239.0,67,10,16841.2
14240.0,59,1,4484.55
14241.0,332,1,5760.0
14243.0,1,8,62053.12
14244.0,296,1,39434.52
14247.0,40,4,3592.65
14248.0,95,2,11133.41
14249.0,46,12,72770.341
14252.0,17,1,2009.47
14253.0,129,2,3513.2000000000003
14254.0,68,1,8813.11
14256.0,127,3,14249.31
14257.0,16,4,47430.41
14258.0,31,16,1857813.92
14260.0,107,3,8797.04
14263.0,59,1,3515.71
14264.0,15,4,9431.07
14265.0,100,2,7610.570000000001
14266.0,64,1,973.44
14268.0,106,1,3184.85
14269.0,75,1,2439.67
14271.0,45,1,214.91
14272.0,198,2,7900.09
14274.0,322,1,3200.8
14275.0,31,6,42252.46
14276.0,43,4,12123.58
14277.0,47,5,39352263.3
14278.0,45,1,1747.47
14279.0,156,2,3159.64
14281.0,44,1,1743.75
14282.0,3,11,274705.36
14283.0,99,4,8939.06
14284.0,289,1,7577.58
14285.0,149,4,21743.57
14286.0,40,4,98392.27
14290.0,49,3,44564.53
14291.0,16,12,52837.89
14292.0,46,7,144029.8
14293.0,4,6,48487.53
14294.0,43,1,3029.88
14295.0,74,3,34577.090000000004
14296.0,57,2,5259.9
14298.0,11,38,1910228.11
14299.0,1,19,451246.49
14301.0,52,3,54044.36
14302.0,66,3,14269.900000000001
14303.0,43,2,2671.0
14304.0,15,2,12717.04
14306.0,14,4,130227.68000000002
14307.0,9,5,22060.87
14309.0,49,2,19617.98
14310.0,68,1,5619.8
14311.0,203,1,1769.43
14312.0,14,5,13406.619999999999
14314.0,66,1,2455.2
14315.0,200,2,10870.85
14316.0,58,5,488572.2
14318.0,96,1,2850.7599999999998
14319.0,60,1,6808.95
14320.0,182,3,6134.0
14321.0,67,2,9754.17
14322.0,65,4,7576.599999999999
14324.0,45,2,6910.67
14325.0,205,1,4306.48
14326.0,99,2,7679.150000000001
14327.0,18,5,19710.54
14329.0,11,8,44362.88
14330.0,259,1,1580.01
14332.0,17,2,14338.800000000001
14334.0,61,4,25717.71
14338.0,172,1,6347.44
14339.0,64,1,12120.65
14341.0,56,10,24319.66
14342.0,68,2,5135.26
14343.0,57,4,4008.35
14344.0,3,14,25824.11
14346.0,61,3,18731.989999999998
14347.0,372,1,617.2
14350.0,16,2,5551.56
14353.0,46,2,4117.68
14355.0,1,3,8424.39
14358.0,25,2,5672.44
14361.0,214,1,3706.91
14363.0,38,2,3409.8700000000003
14365.0,30,2,6243.26
14366.0,161,1,2176.0
14369.0,278,2,4827.09
14370.0,86,6,11437.760000000002
14372.0,79,2,7065.5199999999995
14374.0,177,1,304.9
14375.0,86,2,4916.77
14376.0,319,1,1076.64
14378.0,257,1,835.95
14379.0,29,2,5529.55
14381.0,87,1,3756.88
14382.0,26,1,3668.6099999999997
14384.0,136,1,585.0
14388.0,8,9,36597.72
14389.0,60,3,23001.55
14390.0,8,5,11887.01
14391.0,212,1,1627.1999999999998
14392.0,68,1,2208.6000000000004
14394.0,200,1,888.4
14395.0,8,12,30106.72
14396.0,7,6,9558.66
14398.0,37,2,3662.05
14399.0,30,8,26090.879999999997
14400.0,44,2,65382.490000000005
14401.0,60,9,62585.52
14402.0,288,1,27432.0
14403.0,225,2,18358.2
14404.0,5,8,25466.170000000002
14405.0,22,1,10140.0
14408.0,107,4,65005.920000000006
14409.0,4,5,58729.18000000001
14410.0,12,2,12791.55
14412.0,60,1,12113.16
14413.0,46,2,2266.81
14414.0,10,1,16203.55
14415.0,15,10,41949.98
14417.0,23,1,6693.5199999999995
14419.0,18,1,727.85
14420.0,32,3,16022.869999999999
14421.0,148,4,27308.7
14422.0,10,13,56836.96
14423.0,73,2,48893.030000000006
14425.0,70,3,5442.07
14426.0,39,7,95302.07
14427.0,130,2,6921.0199999999995
14429.0,39,1,6983.92
14430.0,147,3,15117.800000000001
14431.0,15,3,56687.24
14433.0,101,1,618.8
14435.0,137,1,7929.0
14436.0,189,1,22700.159999999996
14437.0,1,5,9887.58
14439.0,79,4,134291.84
14440.0,1,9,78906.59
14441.0,10,7,28629.02
14442.0,50,5,25505.1
14443.0,4,2,9418.869999999999
14444.0,92,1,2306.16
14445.0,91,1,591.55
14446.0,22,1,1940.23
14447.0,36,1,4758.14
14449.0,8,5,11387.68
14450.0,15,4,5375.45
14451.0,25,10,12366.4
14452.0,31,2,1145.15
14454.0,12,5,7550.56
14455.0,68,4,12552.27
14458.0,16,1,3433.66
14459.0,287,1,75776.121
14460.0,32,6,37809.240000000005
14461.0,18,10,35129.14
14462.0,68,1,616.89
14463.0,135,1,4029.45
14464.0,204,2,3117.0
14465.0,64,8,239385.57
14466.0,8,7,35407.5
14467.0,25,8,8199.93
14468.0,369,1,4446.08
14469.0,52,4,33539.01
14470.0,66,1,2454.65
14471.0,227,2,2221.13
14472.0,325,1,1261.3
14474.0,215,1,3674.52
14475.0,44,1,3970.2000000000003
14477.0,72,3,66000.0
14478.0,18,4,33298.520000000004
14479.0,1,3,6457.18
14480.0,38,3,11193.390000000001
14481.0,43,3,29783.820000000003
14482.0,15,6,115855.6
14483.0,372,1,2880.0
14484.0,37,3,11236.88
14486.0,147,2,2925.0
14487.0,4,2,932.26
14489.0,73,3,11511.65
14490.0,42,2,14961.41
14491.0,8,1,1575.6
14492.0,66,7,20161.99
14493.0,26,5,31074.39
14494.0,37,2,4914.6
14495.0,295,1,306.0
14496.0,9,6,34374.76
14497.0,309,1,2077.87
14498.0,37,5,24967.93
14499.0,10,4,10402.85
14505.0,40,11,31798.88
14506.0,5,3,4432.04
14507.0,14,5,13266.17
14508.0,12,3,1589.46
14509.0,170,1,174.75
14510.0,11,3,15506.800000000001
14512.0,19,5,17914.050000000003
14513.0,72,3,9362.96
14514.0,72,6,39636.79
14515.0,23,6,29408.11
14516.0,152,1,533.26
14519.0,319,2,573.39
14521.0,127,1,1884.0100000000002
14522.0,231,4,20800.140000000003
14524.0,45,4,7553.87
14525.0,64,8,146419.50999999998
14526.0,25,1,1190.6
14527.0,1,68,96782.88
14530.0,32,10,37622.81
14531.0,115,1,3314.02
14532.0,47,7,20775.65
14533.0,43,4,195132.97
14534.0,33,8,13214.35
14535.0,31,6,12995.74
14537.0,259,1,2942.04
14538.0,166,3,4279.03
14540.0,15,8,31360.2
14541.0,52,6,9427.31
14543.0,16,23,361697.54
14544.0,106,1,18017.18
14545.0,310,1,3062.05
14546.0,12,6,13624.19
14548.0,120,7,106103.75
14549.0,56,3,2681.59
14550.0,24,2,5319.65
14551.0,47,5,11092.61
14552.0,16,2,753.93
14553.0,47,4,8475.63
14555.0,17,4,17821.11
14556.0,232,3,1973.84
14558.0,290,3,7855.5
14559.0,26,1,2721.6000000000004
14560.0,15,22,168777.82
14562.0,26,8,10503.95
14563.0,145,2,4111.38
14564.0,70,2,30565.58
14565.0,109,1,9233.9
14566.0,53,3,421750.0
14568.0,71,1,14466.7
14569.0,88,3,6230.13
14570.0,79,1,5089.23
14571.0,61,1,410.55
14572.0,53,4,30283.72
14573.0,8,5,2248.66
14574.0,368,1,1678.7
14575.0,124,1,2050.43
14576.0,8,1,424.80000000000007
14577.0,30,3,3999.94
14579.0,68,1,264.58
14580.0,154,1,44.55
14581.0,180,1,590.6
14583.0,19,3,1984.18
14584.0,57,4,3922.6099999999997
14585.0,18,4,37214.08
14588.0,214,1,912.0899999999999
14589.0,7,1,71.55
14590.0,60,20,32754.440000000002
14593.0,33,9,18298.2
14594.0,9,1,1351.3
14595.0,89,2,4174.25
14596.0,262,1,373.55
14597.0,15,4,53499.170000000006
14598.0,205,1,863.07
14599.0,26,2,2324.5
14600.0,29,1,5391.92
14602.0,292,1,635.94
14604.0,269,1,1405.78
14605.0,10,4,5083.27
14606.0,2,97,132214.99
14607.0,103,8,495021.35
14608.0,15,6,49637.270000000004
14609.0,26,6,1139124.24
14610.0,31,2,49.849999999999994
14611.0,79,2,9216.57
14612.0,51,1,8835.8
14613.0,316,1,5495.040000000001
14614.0,22,1,2712.77
14615.0,30,5,9915.34
14616.0,21,2,3392.2
14617.0,38,2,2558.43
14618.0,12,4,19834.22
14619.0,177,1,11300.2
14621.0,147,4,13051.33
14623.0,16,5,11341.31
14624.0,51,4,6572.24
14625.0,10,9,34520.17
14626.0,31,7,53786.49
14627.0,15,1,4088.15
14628.0,78,3,17010.5
14630.0,120,1,1752.35
14631.0,22,3,15496.130000000001
14634.0,73,4,49365.22
14635.0,89,1,1508.56
14637.0,313,1,1525.92
14639.0,44,3,17652.91
14640.0,45,4,11829.0
14643.0,253,3,16174.64
14644.0,50,5,23673.48
14645.0,270,1,2926.3999999999996
14646.0,10,73,42812232.92
14647.0,159,1,1476.3500000000001
14648.0,52,15,128999.57999999999
14649.0,18,5,26026.42
14650.0,224,1,413.5
14651.0,30,7,10909.86
14653.0,149,4,21668.34
14654.0,374,1,3411.38
14655.0,24,3,91559.72
14656.0,51,3,831.76
14657.0,65,2,4365.51
14662.0,63,3,4165.92
14663.0,66,2,5018.66
14665.0,63,2,18991.45
14667.0,1,31,235360.30000000002
14668.0,81,1,531.61
14669.0,269,4,14547.82
14670.0,368,1,433.49
14671.0,185,2,15476.85
14672.0,151,2,3387.99
14673.0,3,3,22261.010000000002
14674.0,145,1,1182.58
14675.0,24,1,2033.03
14676.0,30,6,469395.20999999996
14677.0,228,1,1836.97
14678.0,215,1,3168.37
14679.0,17,3,18994.98
14680.0,7,43,854404.5
14681.0,23,3,5246.700000000001
14682.0,64,4,14612.03
14683.0,224,1,3201.74
14684.0,26,1,500.03
14685.0,212,8,114454.07
14686.0,50,5,3137.19
14687.0,36,2,16675.08
14688.0,9,8,51837.46
14690.0,28,2,1887.55
14692.0,16,8,20126.38
14693.0,61,6,7321.66
14694.0,253,1,3103.17
14695.0,155,3,23321.11
14696.0,9,2,9169.83
14699.0,71,3,5548.69
14700.0,51,2,5974.78
14701.0,78,6,15032.84
14702.0,1,13,19518.02
14704.0,60,2,669.26
14706.0,254,1,5228.09
14707.0,71,2,6681.599999999999
14708.0,4,3,72949.45
14709.0,15,12,54429.19
14710.0,15,9,5905.98
14712.0,54,1,5709.6
14713.0,1,11,24195.670000000002
14714.0,43,3,4842.73
14715.0,78,4,36171.369999999995
14716.0,80,1,854.71
14717.0,369,1,274.2
14718.0,46,1,5473.82
14721.0,15,1,373.46999999999997
14722.0,113,2,694.25
14723.0,7,7,4515.06
14724.0,226,1,1949.03
14725.0,30,3,11459.32
14726.0,290,1,1512.15
14727.0,182,2,4227.67
14728.0,49,1,900.6800000000001
14729.0,9,3,2404.37
14732.0,28,11,20616.34
14733.0,3,4,203300.46
14734.0,61,4,6935.400000000001
14735.0,24,24,108778.91
14736.0,121,2,783.84
14737.0,36,1,62254.76
14738.0,196,2,4758.650000000001
14739.0,3,19,449991.64
14740.0,45,8,29498.83
14741.0,8,2,5623.35
14742.0,71,1,7564.15
14743.0,228,1,647.36
14744.0,2,8,194208.14
14745.0,137,7,22074.25
14746.0,42,4,38967.4
14748.0,4,7,27212.49
14749.0,115,1,7877.95
14750.0,372,1,408.33000000000004
14751.0,320,2,1163.85
14753.0,96,1,3236.46
14754.0,61,4,6115.25
14755.0,17,14,47998.310000000005
14756.0,18,2,25087.920000000002
14758.0,32,3,8555.390000000001
14761.0,80,1,1116.1399999999999
14762.0,262,1,969.05
14766.0,2,6,67772.1
14767.0,110,1,2167.67
14769.0,26,9,54301.11
14770.0,103,6,23438.54
14771.0,257,2,7826.94
14773.0,228,1,739.65
14774.0,164,1,2136.4500000000003
14775.0,8,1,9881.28
14776.0,23,4,27305.82
14777.0,39,1,3574.56
14783.0,295,1,5051.88
14784.0,25,1,1652.12
14786.0,186,1,1458.24
14787.0,107,1,587.5500000000001
14788.0,232,1,5767.86
14790.0,10,6,34748.18
14791.0,242,1,1980.81
14793.0,171,1,3996.07
14794.0,38,3,2042.63
14796.0,2,11,23167.61
14797.0,143,1,2046.27
14798.0,17,5,7045.51
14799.0,373,1,9662.249999999998
14800.0,5,6,67876.61
14805.0,40,3,4251.49
14806.0,75,1,1148.88
14807.0,26,2,5215.29
14809.0,257,2,12041.46
14810.0,5,3,2149.94
14811.0,23,1,612.9
14812.0,234,1,656.9
14813.0,5,4,3403.8
14814.0,217,1,911.29
14817.0,31,5,31856.64
14818.0,94,3,2766.9900000000002
14819.0,130,2,383.23
14820.0,16,5,14013.37
14821.0,2,7,13489.050000000001
14822.0,121,1,1880.2
14824.0,15,6,37501.8
14825.0,4,13,39672.13
14826.0,217,2,5726.4
14828.0,24,10,857373.88
14829.0,8,4,9922.39
14831.0,316,3,19050.89
14833.0,134,1,758.4
14834.0,43,1,3712.9
14835.0,164,2,27799.199999999997
14837.0,78,5,30589.84
14838.0,59,2,4924.77
14839.0,54,3,14144.7
14840.0,175,1,2434.52
14841.0,10,8,67830.38
14843.0,72,1,3621.6000000000004
14844.0,66,6,135234.4
14845.0,235,1,90000.0
14846.0,63,1,10085.1
14847.0,43,2,13590.55
14848.0,40,1,8858.4
14849.0,9,21,180332.27000000002
14850.0,53,6,20247.34
14851.0,266,1,9887.64
14852.0,60,12,58581.63
14853.0,59,3,12059.71
14854.0,26,4,23965.19
14855.0,110,5,227566.99
14857.0,78,5,27195.871
14858.0,141,1,1758.7499999999998
14859.0,190,1,19740.9
14861.0,16,9,16839.02
14865.0,8,3,3047.04
14866.0,2,7,514024.64
14867.0,31,13,16205.02
14868.0,16,4,16377.44
14869.0,24,4,22498.94
14870.0,49,5,13689.6
14871.0,129,5,2979.23
14872.0,119,3,13267.92
14873.0,269,1,2176.85
14874.0,171,1,3716.1200000000003
14875.0,77,1,32769.94
14876.0,157,2,3276.28
14877.0,54,2,1565.7
14878.0,12,16,51950.56
14879.0,320,1,909.0
14882.0,26,12,132815.85
14884.0,305,1,1114.0
14885.0,63,2,33619.2
14890.0,254,2,7889.24
14891.0,52,2,5647.570000000001
14892.0,326,1,1199.3500000000001
14893.0,253,1,4672.6
14894.0,79,2,14489.640000000001
14895.0,19,18,261208.87
14896.0,1,7,7019.39
14897.0,45,4,15914.28
14898.0,7,9,24496.35
14899.0,31,1,7999.5
14900.0,158,1,668.1599999999999
14901.0,2,5,5937.12
14902.0,31,2,10254.26
14904.0,44,2,11928.4
14905.0,10,6,23432.04
14907.0,3,10,27510.25
14908.0,99,1,1114.2
14909.0,73,3,14526.42
14911.0,1,183,2846612.33
14912.0,37,3,38085.11
14913.0,24,4,44519.68
14915.0,11,9,12513.57
14916.0,67,4,69101.73
14917.0,232,2,48009.630000000005
14918.0,40,7,100607.02
14919.0,175,1,4212.55
14920.0,201,1,6006.66
14922.0,29,2,6090.52
14924.0,246,2,7403.08
14926.0,17,2,27698.399999999998
14927.0,32,1,3069.2
14928.0,263,1,2668.9700000000003
14929.0,57,1,10863.630000000001
14930.0,106,3,17320.17
14932.0,1,2,5369.610000000001
14933.0,79,4,354000.0
14934.0,14,3,15254.52
14935.0,255,1,74370.24
14936.0,26,4,71231.81
14938.0,198,2,74891.87
14940.0,53,2,6560.75
14941.0,214,1,3422.9999999999995
14942.0,37,4,23894.48
14943.0,299,1,863.32
14944.0,25,7,66066.18000000001
14945.0,49,1,2606.3999999999996
14947.0,24,4,4219.21
14949.0,105,4,5131.4800000000005
14952.0,32,21,304160.44
14953.0,54,3,6029.89
14954.0,339,1,702.39
14955.0,368,1,1128.27
14956.0,57,1,828125.0
14957.0,280,1,1982.0
14958.0,231,3,1934.74
14961.0,15,13,164485.27
14962.0,175,3,2589.9900000000002
14963.0,15,7,11462.46
14966.0,23,5,16091.04
14967.0,77,5,58249.79
14968.0,94,1,965.03
14969.0,339,1,33118.509999999995
14970.0,45,8,52678.95
14972.0,17,1,181.8
14975.0,57,1,2564.9500000000003
14977.0,361,1,257.61
14978.0,66,5,4053.28
14979.0,371,1,3249.04
14980.0,373,1,643.16
14981.0,59,1,2703.2
14982.0,208,1,863.6
14983.0,325,1,1107.1000000000001
14984.0,24,4,52318.399999999994
14986.0,12,2,2403.52
14987.0,1,7,93492.04999999999
14988.0,16,6,17653.260000000002
14989.0,297,1,3354.3999999999996
14990.0,248,2,1958.3400000000001
14991.0,66,1,3463.2899999999995
14992.0,78,1,1662.28
14993.0,199,1,89.11
14994.0,18,5,2217.64
14996.0,117,2,5916.23
14997.0,291,1,5745.599999999999
14998.0,64,2,881.1400000000001
14999.0,228,1,1159.6200000000001
15001.0,30,2,351.97999999999996
15002.0,3,6,31532.12
15003.0,109,6,3796.3
15005.0,2,29,32882.03
15006.0,89,1,870.15
15008.0,116,2,55536.0
15011.0,31,2,7337.9
15012.0,9,2,1138.4
15013.0,123,10,16422.06
15015.0,137,13,14673.039999999999
15016.0,29,4,1102.46
15018.0,3,1,460.75
15020.0,15,1,902.8399999999999
15021.0,2,4,1737.03
15022.0,313,1,5620.249999999999
15023.0,5,10,46062.21
15024.0,3,8,20853.899999999998
15025.0,204,1,3869.55
15026.0,11,2,3584.91
15027.0,31,6,250858.75000000003
15028.0,4,3,4834.96
15029.0,255,1,9934.2
15030.0,16,6,86375.41
15031.0,30,10,18623.94
15032.0,2,7,1240573.65
15034.0,22,6,84714.39
15037.0,12,2,5214.7300000000005
15038.0,5,4,1270.77
15039.0,4,47,575109.91
15040.0,177,1,7.49
15041.0,80,1,634.79
15042.0,231,1,11850.240000000002
15043.0,99,5,96675.1
15044.0,15,15,55761.64
