CustomerID,LastInvoiceDate,Frequency,Monetary,Recency,Cluster
13180.0,2010-04-11 13:37:00,1,86.10000000000001,243,2
13181.0,2010-11-23 15:05:00,1,359.69,17,1
13183.0,2010-11-10 13:49:00,6,3078.4,30,3
13187.0,2010-03-25 19:06:00,3,130.99,260,2
13190.0,2010-06-13 15:47:00,3,570.66,180,2
13191.0,2010-02-19 17:02:00,1,164.69,294,2
13192.0,2010-06-22 09:52:00,4,1646.64,171,0
13194.0,2010-10-14 11:54:00,1,412.08,57,1
13195.0,2010-10-21 13:07:00,1,172.38,50,1
13196.0,2010-09-22 14:01:00,3,1271.06,79,0
13197.0,2010-04-09 09:14:00,1,373.0100000000001,245,2
13198.0,2010-11-17 14:25:00,2,1572.99,23,0
13201.0,2010-07-25 14:30:00,4,1240.61,138,0
13202.0,2010-11-10 16:24:00,7,1580.3,30,3
13203.0,2010-11-18 10:08:00,6,1778.79,22,3
13204.0,2009-12-08 14:56:00,1,966.66,367,2
13205.0,2010-09-22 16:26:00,1,2803.2,79,0
13207.0,2010-09-14 15:44:00,2,285.6,87,1
13208.0,2010-09-16 19:43:00,3,764.6,85,1
13209.0,2010-07-13 15:50:00,5,2617.9,150,3
13211.0,2010-11-23 15:17:00,7,1531.9,17,3
13213.0,2010-11-21 14:34:00,6,2330.94,19,3
13214.0,2010-10-18 10:00:00,7,3264.23,53,3
13215.0,2010-11-02 18:26:00,1,81.6,38,1
13217.0,2010-02-22 12:49:00,1,132.5,291,2
13219.0,2010-03-31 14:18:00,1,76.23,254,2
13220.0,2010-05-13 10:35:00,1,516.8,211,2
13222.0,2010-05-11 13:54:00,1,88.5,213,2
13223.0,2010-10-12 11:07:00,4,805.9200000000001,59,0
13226.0,2010-11-11 13:46:00,1,204.25,29,1
13233.0,2010-10-15 11:49:00,2,571.34,56,1
13234.0,2010-02-05 11:41:00,2,356.95,308,2
13237.0,2010-11-17 10:07:00,1,643.0,23,1
13238.0,2010-10-05 12:38:00,2,305.9,66,1
13239.0,2010-09-28 17:21:00,4,1265.13,73,0
13240.0,2010-12-09 12:49:00,5,1074.87,1,0
13241.0,2010-10-24 11:17:00,1,115.58,47,1
13242.0,2010-09-14 13:53:00,4,429.0,87,1
13243.0,2010-09-16 13:18:00,4,677.97,85,0
13245.0,2010-10-03 14:03:00,1,558.72,68,1
13246.0,2010-11-11 12:54:00,5,1400.13,29,0
13249.0,2010-11-03 14:05:00,6,897.52,37,0
13250.0,2010-09-05 11:33:00,2,256.04,96,1
13251.0,2010-11-02 13:20:00,1,252.68,38,1
13252.0,2010-11-10 16:00:00,2,399.3,30,1
13253.0,2010-10-05 13:33:00,2,1920.71,66,0
13254.0,2010-11-28 15:42:00,1,51.41,12,1
13255.0,2010-12-01 11:58:00,2,504.95,9,1
13257.0,2010-09-29 14:58:00,1,149.75,72,1
13258.0,2010-11-25 10:54:00,2,336.6,15,1
13259.0,2010-11-07 10:56:00,8,1141.06,33,3
13262.0,2010-11-15 12:20:00,2,373.16,25,1
13263.0,2010-11-11 15:49:00,4,1250.62,29,0
13264.0,2010-09-23 12:42:00,1,722.5600000000001,78,1
13266.0,2010-10-22 12:13:00,7,2300.78,49,3
13270.0,2010-12-08 14:53:00,1,590.0,2,1
13274.0,2010-10-26 13:48:00,1,360.85,45,1
13275.0,2010-11-21 12:09:00,2,241.66,19,1
13276.0,2010-11-07 14:17:00,3,1348.33,33,0
13277.0,2010-11-24 15:34:00,3,264.9,16,1
13278.0,2010-11-05 11:42:00,3,893.12,35,0
13280.0,2010-11-25 14:51:00,4,1507.77,15,0
13281.0,2010-09-26 16:03:00,1,350.85,75,1
13282.0,2010-10-29 14:11:00,1,181.05,42,1
13283.0,2010-05-21 13:56:00,2,279.7,203,2
13285.0,2010-04-18 13:38:00,2,655.47,236,2
13286.0,2010-04-18 15:35:00,1,734.91,236,2
13287.0,2010-04-15 15:26:00,3,781.59,239,2
13288.0,2010-09-22 16:32:00,5,927.61,79,0
13289.0,2009-12-16 11:53:00,1,307.95,359,2
13290.0,2010-09-27 16:29:00,1,208.63,74,1
13291.0,2010-10-21 19:01:00,10,2959.73,50,3
13292.0,2010-10-20 13:15:00,3,415.57,51,1
13293.0,2010-11-12 13:28:00,6,1192.94,28,0
13294.0,2010-03-03 12:54:00,1,815.79,282,2
13295.0,2010-11-28 14:14:00,3,900.77,12,0
13296.0,2010-10-12 12:41:00,5,705.11,59,0
13297.0,2010-11-19 13:49:00,3,2278.77,21,0
13299.0,2010-10-12 10:53:00,2,1076.2,59,1
13300.0,2010-11-16 17:10:00,2,913.62,24,1
13302.0,2010-07-01 12:32:00,1,95.45,162,2
13303.0,2010-11-04 14:55:00,1,61.72,36,1
13304.0,2010-09-10 10:09:00,3,917.57,91,0
13305.0,2010-12-02 12:10:00,7,1753.85,8,3
13306.0,2010-10-05 14:55:00,1,53.65,66,1
13307.0,2010-08-09 12:56:00,2,258.34,123,1
13308.0,2010-04-22 09:22:00,1,284.86,232,2
13309.0,2010-11-12 12:10:00,1,249.58,28,1
13310.0,2010-11-24 09:14:00,2,409.17,16,1
13312.0,2010-09-14 14:36:00,1,124.75,87,1
13313.0,2010-08-17 11:45:00,7,1890.0,115,3
13315.0,2010-01-19 15:34:00,1,310.26,325,2
13320.0,2010-10-01 14:59:00,2,679.4,70,1
13324.0,2010-10-07 12:44:00,8,3391.52,64,3
13326.0,2010-10-03 16:00:00,1,281.76,68,1
13330.0,2010-09-10 14:12:00,3,1665.25,91,0
13331.0,2010-11-03 08:04:00,1,262.4,37,1
13333.0,2010-10-24 13:24:00,3,1015.74,47,0
13334.0,2010-06-21 13:52:00,2,2726.93,172,0
13337.0,2010-06-11 13:27:00,1,1575.26,182,2
13338.0,2010-06-16 10:23:00,3,1958.6,177,0
13346.0,2010-09-03 11:41:00,6,299.4,98,0
13357.0,2010-08-02 14:02:00,4,3228.41,130,3
13359.0,2010-11-01 15:05:00,1,603.75,39,1
13360.0,2010-10-04 12:37:00,4,1553.65,67,0
13361.0,2010-08-24 14:56:00,2,1450.5,108,0
13362.0,2010-11-26 16:38:00,3,2303.33,14,0
13363.0,2010-10-26 11:07:00,1,731.36,45,1
13367.0,2010-10-04 10:00:00,1,510.2000000000001,67,1
13368.0,2010-10-21 09:43:00,2,498.1,50,1
13369.0,2010-12-09 11:30:00,1,308.28000000000003,1,1
13370.0,2010-12-03 10:26:00,1,754.87,7,1
13371.0,2010-07-22 17:33:00,2,2297.66,141,0
13374.0,2010-10-21 10:04:00,2,422.8,50,1
13375.0,2010-09-21 08:12:00,1,1013.58,80,1
13377.0,2010-11-08 12:20:00,2,1552.88,32,0
13380.0,2010-10-03 10:18:00,1,62.4,68,1
13382.0,2010-10-07 09:28:00,4,1164.59,64,0
13383.0,2010-06-14 11:45:00,1,305.28000000000003,179,2
13384.0,2010-11-14 13:13:00,4,2528.9,26,3
13386.0,2010-10-21 12:52:00,2,835.46,50,1
13387.0,2010-10-18 14:07:00,1,189.44,53,1
13388.0,2010-04-15 10:18:00,1,508.55,239,2
13392.0,2010-01-31 13:34:00,1,91.14,313,2
13393.0,2010-05-05 09:34:00,4,1131.45,219,2
13395.0,2010-11-04 14:00:00,2,872.51,36,1
13397.0,2010-09-28 13:10:00,5,1647.74,73,0
13398.0,2010-09-17 09:34:00,1,213.0,84,1
13399.0,2010-09-01 13:59:00,3,275.4,100,1
13400.0,2010-05-06 09:00:00,1,310.83,218,2
13402.0,2010-12-02 17:12:00,3,913.9,8,0
13403.0,2010-11-17 11:38:00,2,154.5,23,1
13405.0,2010-08-15 13:28:00,3,641.36,117,1
13406.0,2010-10-08 14:44:00,2,568.92,63,1
13407.0,2010-05-10 12:41:00,3,2244.7,214,0
13410.0,2010-11-11 16:45:00,4,1198.9,29,0
13412.0,2010-03-29 16:28:00,1,487.35,256,2
13413.0,2010-03-10 12:17:00,6,429.44,275,2
13414.0,2010-09-02 16:55:00,3,1103.64,99,0
13415.0,2010-08-24 11:38:00,4,800.67,108,0
13416.0,2009-12-03 13:02:00,1,228.3,372,2
13417.0,2010-06-10 10:05:00,4,1028.66,183,0
13421.0,2010-10-29 17:17:00,6,2252.04,42,3
13423.0,2010-10-07 09:02:00,1,217.03,64,1
13424.0,2010-09-16 10:49:00,1,572.77,85,1
13425.0,2010-07-19 12:56:00,2,1779.42,144,0
13427.0,2010-08-19 11:45:00,3,423.93,113,1
13428.0,2010-07-13 13:33:00,2,281.51,150,1
13431.0,2010-10-29 14:09:00,6,2047.14,42,3
13432.0,2010-05-17 13:18:00,2,439.1,207,2
13433.0,2010-07-26 16:55:00,4,658.3199999999999,137,0
13434.0,2010-11-19 15:09:00,3,1132.62,21,0
13435.0,2010-11-28 13:51:00,2,665.34,12,1
13438.0,2010-06-10 18:46:00,1,46.5,183,2
13439.0,2010-11-16 15:24:00,2,702.9,24,1
13440.0,2010-10-12 13:11:00,7,1295.25,59,0
13441.0,2010-10-04 10:38:00,1,424.26,67,1
13442.0,2010-02-10 14:03:00,3,419.87,303,2
13443.0,2010-09-17 12:31:00,6,1280.16,84,0
13444.0,2010-11-30 13:02:00,2,631.6800000000001,10,1
13445.0,2010-03-23 15:34:00,1,241.9,262,2
13450.0,2010-11-30 13:20:00,7,2076.32,10,3
13452.0,2010-08-24 09:53:00,1,139.8,108,1
13453.0,2010-11-02 13:23:00,1,424.71,38,1
13454.0,2010-03-08 14:40:00,1,219.87,277,2
13455.0,2010-12-08 13:11:00,5,1847.59,2,0
13457.0,2010-01-20 08:48:00,2,148.22,324,2
13458.0,2010-11-25 15:02:00,2,2312.7,15,0
13459.0,2010-03-25 10:24:00,2,1160.41,260,2
13461.0,2010-10-28 17:53:00,3,2715.0,43,0
13462.0,2010-10-25 10:00:00,4,1002.35,46,0
13464.0,2010-11-10 12:24:00,5,2422.96,30,3
13465.0,2010-09-19 15:13:00,2,931.12,82,1
13466.0,2010-10-27 12:50:00,4,705.45,44,0
13469.0,2010-02-24 15:03:00,1,82.4,289,2
13472.0,2010-09-02 09:41:00,2,592.24,99,1
13473.0,2010-05-14 10:47:00,6,2235.12,210,3
13474.0,2010-09-22 09:21:00,2,434.2,79,1
13476.0,2010-10-29 08:24:00,3,823.0,42,0
13477.0,2010-09-10 09:08:00,5,1379.59,91,0
13478.0,2010-08-27 13:23:00,5,2215.78,105,3
13479.0,2010-09-13 13:29:00,2,550.42,88,1
13480.0,2010-10-19 11:53:00,2,627.82,52,1
13481.0,2010-11-30 10:32:00,6,2026.28,10,3
13482.0,2010-03-22 10:31:00,1,151.45,263,2
13484.0,2010-11-21 13:48:00,2,476.92,19,1
13485.0,2010-11-28 11:04:00,10,2564.98,12,3
13487.0,2010-07-22 10:41:00,2,271.47,141,1
13490.0,2010-02-23 14:48:00,1,154.25,290,2
13495.0,2010-12-06 15:14:00,6,3329.39,4,3
13497.0,2010-12-06 11:37:00,5,972.28,4,0
13498.0,2009-12-09 15:26:00,1,327.38,366,2
13500.0,2010-11-03 13:16:00,1,299.53,37,1
13501.0,2010-08-10 13:01:00,2,1544.79,122,0
13502.0,2010-10-20 10:15:00,2,488.5,51,1
13503.0,2010-08-17 13:17:00,5,1688.54,115,0
13506.0,2010-12-05 12:15:00,4,1180.68,5,0
13508.0,2010-03-07 11:58:00,1,176.07999999999998,278,2
13509.0,2010-07-20 12:10:00,1,135.0,143,1
13510.0,2010-11-29 12:26:00,7,2766.73,11,3
13511.0,2010-02-01 12:10:00,1,282.76,312,2
13512.0,2010-11-17 14:55:00,3,462.18,23,1
13513.0,2010-09-24 16:25:00,2,619.49,77,1
13514.0,2010-10-07 12:10:00,3,663.7,64,1
13515.0,2010-09-16 15:07:00,2,374.7,85,1
13516.0,2010-10-18 08:52:00,1,295.85,53,1
13519.0,2010-09-23 11:45:00,1,220.46,78,1
13520.0,2010-12-03 10:36:00,6,3285.05,7,3
13523.0,2010-12-08 14:22:00,2,1136.64,2,0
13526.0,2009-12-01 13:13:00,2,1182.0,374,2
13527.0,2010-10-17 12:52:00,5,2396.23,54,3
13530.0,2010-03-15 14:10:00,1,402.98,270,2
13531.0,2010-12-08 15:03:00,5,1254.72,2,0
13534.0,2010-11-25 15:54:00,10,1850.82,15,3
13535.0,2010-11-02 11:49:00,1,89.5,38,1
13537.0,2010-10-10 12:45:00,2,717.85,61,1
13538.0,2010-11-08 14:19:00,5,1831.88,32,0
13539.0,2010-10-15 09:15:00,4,938.02,56,0
13540.0,2010-08-29 14:20:00,3,632.39,103,1
13541.0,2010-10-08 16:37:00,2,785.25,63,1
13543.0,2010-03-15 13:34:00,2,1439.61,270,2
13544.0,2010-10-24 11:25:00,4,537.59,47,0
13545.0,2010-11-14 11:27:00,2,374.64,26,1
13546.0,2010-11-22 17:33:00,2,465.15,18,1
13547.0,2010-10-27 14:14:00,1,175.53,44,1
13548.0,2010-08-25 13:44:00,1,226.58,107,1
13549.0,2010-11-17 12:17:00,1,87.6,23,1
13550.0,2010-11-21 15:24:00,1,349.51,19,1
13551.0,2010-02-11 15:01:00,1,152.39999999999998,302,2
13552.0,2010-10-07 12:30:00,10,3238.85,64,3
13553.0,2010-02-03 12:21:00,1,517.8,310,2
13554.0,2010-11-24 15:05:00,7,1638.28,16,3
13556.0,2010-10-06 16:44:00,2,200.82,65,1
13557.0,2010-10-20 14:06:00,11,2448.2,51,3
13559.0,2010-07-15 09:52:00,2,990.0,148,1
13561.0,2010-11-07 14:28:00,10,1678.86,33,3
13562.0,2010-11-03 10:43:00,5,3038.85,37,3
13565.0,2010-10-24 15:51:00,1,174.57999999999998,47,1
13566.0,2010-10-01 12:27:00,3,833.41,70,0
13567.0,2010-10-07 12:51:00,4,1083.69,64,0
13569.0,2010-12-07 12:29:00,3,520.03,3,1
13573.0,2010-11-25 15:01:00,4,622.07,15,0
13574.0,2010-10-24 13:28:00,1,421.25,47,1
13577.0,2010-11-22 08:11:00,7,1801.68,18,3
13578.0,2010-10-26 13:44:00,1,147.66,45,1
13579.0,2010-12-05 16:10:00,4,1072.0,5,0
13580.0,2010-10-29 15:01:00,1,107.75,42,1
13581.0,2010-10-21 16:30:00,1,162.53,50,1
13582.0,2010-11-15 11:34:00,2,241.68,25,1
13583.0,2010-01-29 13:53:00,1,664.001,315,2
13584.0,2010-07-29 13:36:00,2,250.05,134,1
13585.0,2010-06-27 12:33:00,3,684.54,166,2
13586.0,2010-06-16 13:47:00,1,131.53,177,2
13587.0,2010-09-16 13:52:00,3,961.1,85,0
13589.0,2010-09-16 13:29:00,4,741.09,85,0
13591.0,2010-09-30 08:59:00,4,976.81,71,0
13593.0,2010-11-17 13:11:00,9,3486.61,23,3
13594.0,2010-08-11 10:23:00,1,136.35000000000002,121,1
13595.0,2010-07-11 12:36:00,3,818.22,152,0
13597.0,2010-11-04 14:54:00,2,396.71,36,1
13598.0,2010-08-01 13:21:00,4,609.42,131,0
13600.0,2010-03-15 17:16:00,1,298.9,270,2
13601.0,2010-11-12 15:20:00,2,491.82,28,1
13602.0,2010-11-23 12:14:00,3,596.28,17,1
13604.0,2010-02-19 12:02:00,1,717.62,294,2
13605.0,2010-11-17 17:16:00,2,522.67,23,1
13607.0,2010-11-02 11:48:00,1,400.3,38,1
13608.0,2010-06-17 12:28:00,1,236.2,176,2
13609.0,2010-04-25 13:26:00,1,167.35,229,2
13610.0,2010-11-17 15:31:00,7,1044.0,23,0
13611.0,2010-11-30 16:26:00,7,2147.73,10,3
13612.0,2010-03-17 12:14:00,1,818.29,268,2
13613.0,2010-09-13 12:01:00,5,1039.85,88,0
13614.0,2010-11-11 12:20:00,2,748.73,29,1
13616.0,2010-05-20 12:59:00,2,288.1,204,2
13617.0,2010-10-27 14:00:00,5,734.57,44,0
13619.0,2010-06-13 11:39:00,2,231.69,180,2
13620.0,2010-06-29 15:02:00,1,112.34,164,2
13622.0,2010-01-12 13:22:00,1,658.95,332,2
13623.0,2010-11-24 13:36:00,5,1818.71,16,0
13624.0,2010-11-16 13:43:00,1,462.08,24,1
13625.0,2010-04-22 10:50:00,1,301.26,232,2
13626.0,2010-11-25 16:12:00,1,449.81,15,1
13627.0,2010-08-08 14:32:00,2,607.43,124,1
13628.0,2010-02-01 14:44:00,1,310.14,312,2
13632.0,2010-11-10 12:03:00,3,1526.88,30,0
13634.0,2010-11-30 11:57:00,11,3498.31,10,3
13635.0,2010-09-23 10:06:00,3,1928.13,78,0
13639.0,2010-09-29 10:05:00,1,312.93,72,1
13640.0,2010-04-07 15:33:00,1,405.0,247,2
13641.0,2010-03-09 07:37:00,5,1016.47,276,2
13642.0,2010-10-03 12:33:00,3,159.92,68,1
13643.0,2010-11-22 15:19:00,7,1637.33,18,3
13646.0,2010-11-05 12:13:00,2,326.25,35,1
13647.0,2010-08-02 10:31:00,4,1393.56,130,0
13648.0,2010-11-04 14:46:00,8,1764.02,36,3
13649.0,2010-12-08 14:46:00,5,1332.28,2,0
13650.0,2010-11-30 13:55:00,4,1451.66,10,0
13651.0,2010-11-23 09:44:00,1,132.65,17,1
13652.0,2010-12-06 09:21:00,3,1475.77,4,0
13653.0,2010-08-09 08:19:00,1,152.2,123,1
13654.0,2010-11-24 16:41:00,5,3600.67,16,3
13655.0,2010-11-30 08:24:00,4,1347.54,10,0
13656.0,2010-07-28 10:48:00,2,699.2,135,1
13658.0,2010-11-21 16:10:00,4,3386.33,19,3
13659.0,2010-10-19 14:09:00,10,3321.68,52,3
13660.0,2010-11-04 16:10:00,1,314.59,36,1
13661.0,2010-04-15 14:58:00,1,325.24,239,2
13662.0,2010-11-19 10:58:00,8,1352.35,21,3
13663.0,2010-11-24 13:55:00,4,1858.04,16,0
13665.0,2010-11-18 13:06:00,3,1711.66,22,0
13666.0,2010-10-15 15:46:00,2,43.25,56,1
13669.0,2010-10-28 15:05:00,1,195.0,43,1
13671.0,2010-11-10 10:50:00,1,194.95,30,1
13672.0,2009-12-09 11:40:00,1,233.53000000000003,366,2
13674.0,2010-10-03 10:41:00,1,240.68,68,1
13676.0,2010-06-18 17:30:00,2,243.9,175,2
13677.0,2010-10-31 11:32:00,2,556.1899999999999,40,1
13679.0,2010-08-03 12:13:00,3,281.26,129,1
13683.0,2010-09-08 10:00:00,1,258.6,93,1
13684.0,2010-11-14 11:34:00,3,529.75,26,1
13686.0,2010-11-24 14:44:00,2,337.04,16,1
13688.0,2010-03-14 14:11:00,1,375.5,271,2
13689.0,2010-09-21 10:27:00,1,349.5,80,1
13691.0,2010-11-08 17:34:00,1,212.78,32,1
13692.0,2010-10-27 09:57:00,2,1626.08,44,0
13693.0,2010-11-30 18:21:00,9,2011.82,10,3
13695.0,2010-05-11 11:07:00,1,266.6,213,2
13696.0,2010-10-14 09:44:00,3,2020.4,57,0
13698.0,2010-04-22 11:52:00,2,465.53,232,2
13699.0,2010-06-07 13:03:00,1,455.57,186,2
13700.0,2010-10-18 11:38:00,3,348.34,53,1
13701.0,2010-09-19 12:39:00,1,161.0,82,1
13702.0,2010-09-20 11:40:00,1,135.18,81,1
13703.0,2010-10-20 13:11:00,1,326.06,51,1
13705.0,2010-12-01 10:29:00,5,1323.47,9,0
13706.0,2010-03-23 09:18:00,1,300.38,262,2
13707.0,2010-10-06 10:05:00,3,2559.45,65,0
13709.0,2010-09-19 15:17:00,5,1263.7,82,0
13710.0,2010-10-12 10:22:00,2,329.04,59,1
13711.0,2010-10-29 15:05:00,7,1540.2,42,3
13712.0,2010-04-08 11:16:00,1,537.58,246,2
13713.0,2010-10-27 16:18:00,3,743.26,44,1
13714.0,2010-08-31 13:57:00,1,161.35,101,1
13717.0,2010-09-08 16:17:00,2,318.29,93,1
13719.0,2010-11-11 12:40:00,6,1773.57,29,3
13721.0,2010-11-09 17:59:00,1,217.4,31,1
13722.0,2010-10-15 10:18:00,7,3260.0,56,3
13723.0,2010-11-12 16:59:00,5,1009.35,28,0
13724.0,2010-03-12 15:28:00,1,213.01,273,2
13727.0,2010-04-07 12:14:00,6,746.57,247,2
13728.0,2010-11-17 13:50:00,10,1839.03,23,3
13729.0,2010-09-30 10:44:00,3,724.73,71,1
13733.0,2010-10-25 12:18:00,2,487.03,46,1
13736.0,2010-10-10 11:41:00,5,2034.31,61,0
13738.0,2010-11-08 15:23:00,1,440.93,32,1
13739.0,2010-06-30 10:25:00,1,75.3,163,2
13740.0,2010-10-20 13:30:00,4,1247.02,51,0
13745.0,2010-06-11 17:19:00,1,477.32,182,2
13746.0,2010-10-22 11:55:00,1,176.69,49,1
13747.0,2010-12-01 10:37:00,2,169.79999999999998,9,1
13748.0,2010-12-01 09:00:00,5,1320.1,9,0
13750.0,2010-11-24 11:07:00,6,1954.92,16,3
13752.0,2010-06-30 10:23:00,1,404.4500000000001,163,2
13753.0,2010-04-20 14:08:00,3,1353.31,234,2
13754.0,2010-09-28 15:29:00,1,164.45000000000002,73,1
13757.0,2010-02-03 12:37:00,1,195.55,310,2
13760.0,2010-10-31 15:18:00,3,1076.85,40,0
13761.0,2010-07-25 12:50:00,4,881.52,138,0
13762.0,2010-04-25 15:51:00,4,2165.76,229,0
13763.0,2010-10-18 13:25:00,2,3502.48,53,3
13764.0,2010-05-19 15:47:00,3,1431.5,205,2
13765.0,2010-02-24 13:46:00,1,352.821,289,2
13766.0,2010-08-01 14:25:00,1,190.35,131,1
13768.0,2009-12-13 10:41:00,2,875.97,362,2
13769.0,2010-12-07 13:28:00,11,3003.9100000000003,3,3
13770.0,2010-10-13 15:10:00,4,785.37,58,0
13771.0,2010-06-24 13:42:00,5,3094.37,169,3
13772.0,2010-11-04 13:14:00,5,1982.09,36,0
13773.0,2010-11-08 11:49:00,2,301.54,32,1
13775.0,2010-04-28 12:15:00,1,1049.66,226,2
13776.0,2010-10-07 16:11:00,2,623.98,64,1
13778.0,2010-08-05 14:52:00,3,945.79,127,0
13779.0,2010-07-12 11:24:00,1,161.13,151,1
13780.0,2010-10-28 19:51:00,1,375.81,43,1
13781.0,2010-04-26 14:30:00,2,650.99,228,2
13782.0,2010-09-12 10:40:00,7,881.72,89,0
13783.0,2010-08-09 09:23:00,4,1542.09,123,0
13784.0,2010-10-01 08:19:00,3,447.44,70,1
13785.0,2010-10-07 09:25:00,4,542.49,64,0
13786.0,2010-12-07 13:53:00,6,3128.54,3,3
13787.0,2010-09-07 11:55:00,4,913.46,94,0
13788.0,2010-07-22 15:50:00,1,3.75,141,1
13789.0,2010-11-16 15:31:00,1,239.46,24,1
13792.0,2010-10-13 11:05:00,1,188.4,58,1
13793.0,2010-03-03 08:25:00,1,96.0,282,2
13794.0,2010-06-11 12:30:00,1,126.03,182,2
13795.0,2010-11-16 17:25:00,4,836.3,24,0
13796.0,2010-07-28 14:45:00,1,289.7,135,1
13797.0,2010-09-29 10:34:00,3,1179.45,72,0
13799.0,2010-09-21 12:02:00,7,2114.71,80,3
13800.0,2010-10-05 14:19:00,2,1121.24,66,1
13803.0,2010-10-04 10:52:00,2,1061.84,67,1
13804.0,2010-09-30 16:20:00,2,572.73,71,1
13807.0,2010-12-07 15:48:00,3,422.2,3,1
13809.0,2010-11-10 09:35:00,2,524.65,30,1
13813.0,2010-06-30 08:50:00,4,1398.61,163,0
13814.0,2010-06-30 14:12:00,1,678.2,163,2
13815.0,2010-10-29 11:42:00,4,3448.38,42,3
13818.0,2010-10-06 12:35:00,1,61.28,65,1
13819.0,2010-02-08 15:30:00,3,1502.0,305,2
13820.0,2010-10-17 13:46:00,3,660.65,54,1
13821.0,2010-11-11 13:24:00,4,1025.09,29,0
13823.0,2010-11-24 13:32:00,5,2445.79,16,3
13824.0,2010-11-25 17:33:00,7,1615.82,15,3
13825.0,2010-03-28 11:02:00,2,255.59,257,2
13829.0,2010-10-14 18:19:00,1,102.0,57,1
13830.0,2010-05-07 12:24:00,1,156.85000000000002,217,2
13832.0,2010-10-13 14:41:00,1,561.49,58,1
13833.0,2010-10-31 14:11:00,1,316.56,40,1
13834.0,2010-05-12 10:27:00,2,324.19,212,2
13835.0,2010-07-08 11:50:00,3,260.7,155,1
13836.0,2010-11-05 13:31:00,2,620.37,35,1
13838.0,2010-12-05 10:45:00,7,1274.36,5,0
13839.0,2010-08-10 13:52:00,1,139.95000000000002,122,1
13840.0,2010-10-19 13:34:00,1,651.4,52,1
13842.0,2010-12-08 10:39:00,10,2244.29,2,3
13843.0,2010-11-23 17:48:00,1,319.75,17,1
13846.0,2010-11-05 09:47:00,1,442.73,35,1
13847.0,2009-12-20 10:41:00,1,310.72,355,2
13848.0,2010-12-08 15:10:00,6,2080.0,2,3
13849.0,2010-11-07 12:13:00,3,1931.35,33,0
13851.0,2010-11-25 11:34:00,5,1955.0,15,0
13852.0,2010-04-08 09:06:00,1,187.35,246,2
13855.0,2010-07-27 09:53:00,4,1310.34,136,0
13856.0,2010-09-02 18:24:00,8,753.53,99,0
13857.0,2010-11-11 12:54:00,6,1001.01,29,0
13859.0,2010-06-28 15:36:00,1,314.7,165,2
13861.0,2010-10-06 14:20:00,2,273.26,65,1
13862.0,2010-11-15 13:43:00,1,346.73,25,1
13863.0,2010-08-31 12:57:00,3,933.77,101,0
13864.0,2010-11-18 12:50:00,1,662.4000000000001,22,1
13870.0,2010-11-17 15:47:00,7,2941.14,23,3
13871.0,2010-10-07 12:56:00,4,1482.6,64,0
13872.0,2010-06-30 15:35:00,3,919.57,163,0
13873.0,2010-11-21 11:47:00,5,649.32,19,0
13874.0,2010-07-23 12:59:00,6,1508.7,140,0
13875.0,2010-11-17 13:12:00,9,3027.58,23,3
13877.0,2010-08-26 17:19:00,2,332.44,106,1
13878.0,2010-06-10 10:15:00,3,1191.53,183,2
13879.0,2010-03-04 10:49:00,1,395.5,281,2
13880.0,2010-12-07 14:00:00,5,1171.89,3,0
13884.0,2010-11-28 11:45:00,5,1100.88,12,0
13888.0,2010-10-31 11:09:00,5,1563.42,40,0
13889.0,2010-11-22 13:25:00,5,1574.3300000000002,18,0
13890.0,2010-11-30 12:46:00,4,1043.57,10,0
13891.0,2010-11-26 15:57:00,3,863.5600000000001,14,0
13892.0,2010-08-19 09:07:00,2,634.68,113,1
13895.0,2010-07-12 10:46:00,2,1415.45,151,0
13896.0,2010-03-24 08:55:00,1,388.55,261,2
13897.0,2010-09-27 13:36:00,2,849.56,74,1
13898.0,2010-10-24 15:42:00,1,530.47,47,1
13900.0,2010-11-15 14:48:00,3,869.64,25,0
13901.0,2010-11-30 15:21:00,10,2809.14,10,3
13903.0,2010-11-04 17:44:00,1,165.45000000000002,36,1
13905.0,2009-12-07 11:41:00,1,312.65,368,2
13906.0,2010-10-26 15:00:00,1,42.0,45,1
13907.0,2010-01-17 12:22:00,1,136.8,327,2
13909.0,2010-10-12 17:22:00,2,286.6,59,1
13911.0,2010-11-25 16:16:00,11,1654.08,15,3
13912.0,2010-10-12 08:43:00,1,124.95,59,1
13913.0,2010-07-21 10:11:00,1,42.22,142,1
13915.0,2010-11-10 15:17:00,1,70.80000000000001,30,1
13916.0,2010-09-02 10:04:00,4,1275.81,99,0
13919.0,2010-10-11 11:53:00,2,975.87,60,1
13920.0,2010-10-04 12:37:00,4,1774.68,67,0
13921.0,2010-11-02 16:32:00,4,730.7,38,0
13922.0,2010-09-28 17:26:00,2,692.95,73,1
13927.0,2010-09-28 16:12:00,1,359.27,73,1
13929.0,2010-10-19 09:50:00,9,2651.45,52,3
13936.0,2010-11-22 10:34:00,2,563.08,18,1
13937.0,2010-11-02 12:37:00,1,721.28,38,1
13939.0,2010-10-04 14:35:00,4,992.41,67,0
13942.0,2010-06-23 12:35:00,1,320.0,170,2
13943.0,2010-05-11 11:30:00,1,246.54,213,2
13944.0,2010-02-24 15:02:00,1,200.43,289,2
13945.0,2010-11-10 10:00:00,2,854.15,30,1
13946.0,2010-11-28 16:21:00,3,1314.66,12,0
13948.0,2010-10-24 13:46:00,3,446.76,47,1
