order_date,Accessories,Appliances,Art,Binders,Bookcases,Chairs,Copiers,Envelopes,Fasteners,Furnishings,Labels,Machines,Paper,Phones,Storage,Supplies,Tables,year,month,day,day_of_week
2015-07-26,714.0360000000001,4.836,0.0,2203.248,0.0,742.232,0.0,0.0,0.0,177.21599999999998,162.89,0.0,0.0,911.984,123.552,0.0,0.0,2015,7,26,6
2015-07-27,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.78,0.0,276.28,0.0,0.0,2015,7,27,0
2015-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.944,14.32,129.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,28,1
2015-07-30,0.0,0.0,0.0,0.0,1367.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,7,30,3
2015-08-01,0.0,62.92,0.0,19.752,0.0,0.0,0.0,0.0,5.68,44.128,17.544,0.0,78.304,0.0,0.0,0.0,0.0,2015,8,1,5
2015-08-02,21.2,0.0,0.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.38,0.0,0.0,2015,8,2,6
2015-08-03,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.984,0.0,21.36,102.3,218.75,2015,8,3,0
2015-08-04,255.42,1191.71,16.4,13.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.5799999999999,399.96,158.9,0.0,0.0,2015,8,4,1
2015-08-05,16.36,79.47,66.5,0.0,0.0,1473.494,0.0,0.0,0.0,0.0,0.0,0.0,131.9,135.99,15.78,0.0,489.23,2015,8,5,2
2015-08-06,262.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,8,6,3
2015-08-08,95.976,243.655,0.0,0.0,155.456,0.0,1749.9660000000001,38.34,0.0,503.016,0.0,0.0,0.0,745.94,423.28,0.0,0.0,2015,8,8,5
2015-08-09,0.0,0.0,0.0,2070.089,0.0,0.0,0.0,0.0,4.464,0.0,20.88,0.0,21.532,1488.7199999999998,0.0,0.0,0.0,2015,8,9,6
2015-08-11,0.0,0.0,40.97,0.0,0.0,0.0,0.0,0.0,22.96,12.35,0.0,0.0,0.0,0.0,375.34,0.0,0.0,2015,8,11,1
2015-08-12,158.928,211.248,47.96,196.21,0.0,0.0,0.0,0.0,0.0,85.44,2.952,0.0,31.104,806.336,0.0,5.552,0.0,2015,8,12,2
2015-08-15,0.0,152.24,0.0,93.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.36,0.0,0.0,0.0,0.0,2015,8,15,5
2015-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.092,2015,8,16,6
2015-08-17,339.96,0.0,0.0,17.96,0.0,0.0,0.0,0.0,12.67,0.0,0.0,0.0,129.752,0.0,0.0,0.0,0.0,2015,8,17,0
2015-08-19,0.0,0.0,10.72,146.232,638.82,0.0,0.0,0.0,0.0,289.24,0.0,0.0,0.0,0.0,344.91,9.184,0.0,2015,8,19,2
2015-08-20,0.0,0.0,0.0,896.99,0.0,921.6120000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.12,0.0,0.0,0.0,0.0,2015,8,20,3
2015-08-22,0.0,0.0,3.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.56,0.0,0.0,7.632,0.0,2015,8,22,5
2015-08-23,0.0,0.0,0.0,49.568,0.0,0.0,0.0,0.0,0.0,4.224,0.0,0.0,360.992,143.64,0.0,6.8,0.0,2015,8,23,6
2015-08-24,0.0,0.0,0.0,20.96,0.0,0.0,0.0,0.0,0.0,13.28,0.0,0.0,0.0,0.0,0.0,25.5,0.0,2015,8,24,0
2015-08-25,95.1,0.0,0.0,68.31,0.0,0.0,0.0,135.184,40.096,6.28,0.0,0.0,49.896,1007.944,48.84,0.0,0.0,2015,8,25,1
2015-08-26,326.77,0.0,8.64,0.0,0.0,0.0,0.0,0.0,0.0,10.68,0.0,0.0,20.72,0.0,0.0,0.0,0.0,2015,8,26,2
2015-08-27,0.0,0.0,8.56,22.72,0.0,0.0,0.0,0.0,0.0,29.12,0.0,0.0,13.36,793.4300000000001,0.0,0.0,1202.94,2015,8,27,3
2015-08-29,0.0,0.0,0.0,505.176,0.0,0.0,0.0,29.808,0.0,0.0,0.0,0.0,123.28,0.0,0.0,0.0,174.0585,2015,8,29,5
2015-08-30,0.0,0.0,0.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.94,0.0,0.0,2015,8,30,6
2015-08-31,92.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,8,31,0
2015-09-01,357.0,0.0,53.94,27.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.104,0.0,0.0,0.0,0.0,2015,9,1,1
2015-09-02,715.9200000000001,19.9,78.99,1793.98,0.0,0.0,0.0,0.0,0.0,70.71,0.0,559.71,14.94,0.0,0.0,0.0,0.0,2015,9,2,2
2015-09-03,0.0,0.0,0.0,7.68,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,2015,9,3,3
2015-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.984,0.0,0.0,0.0,0.0,264.32,0.0,0.0,2015,9,5,5
2015-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.88,58.48,0.0,0.0,0.0,0.0,0.0,0.0,2015,9,6,6
2015-09-07,46.688,0.0,21.864,470.528,0.0,161.96,0.0,0.0,13.16,921.938,0.0,399.54,33.519999999999996,711.9780000000001,84.644,27.36,630.6949999999999,2015,9,7,0
2015-09-08,166.82999999999998,251.41,355.23999999999995,59.792,0.0,3855.444,0.0,0.0,49.019999999999996,0.0,0.0,8369.922,200.016,143.976,776.778,0.0,0.0,2015,9,8,1
2015-09-09,64.704,0.0,30.816,0.0,0.0,785.88,0.0,0.0,0.0,78.144,103.6,1299.99,219.088,135.516,1325.85,0.0,0.0,2015,9,9,2
2015-09-10,0.0,81.92,0.0,9.64,0.0,1487.04,0.0,21.728,0.0,254.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,9,10,3
2015-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,9,11,4
2015-09-12,72.616,166.84,0.0,401.06399999999996,0.0,3785.292,0.0,0.0,0.0,40.56,0.0,69.99,10.368,0.0,0.0,357.93,0.0,2015,9,12,5
2015-09-13,714.94,22.66,5.46,21.15,0.0,340.116,0.0,0.0,5.7,14.19,0.0,0.0,64.49199999999999,0.0,79.4,7.3,0.0,2015,9,13,6
2015-09-14,0.0,666.7479999999999,0.0,15.712,0.0,0.0,0.0,79.53,6.048,165.488,20.16,2799.96,51.668,304.96000000000004,449.15,0.0,464.292,2015,9,14,0
2015-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.49600000000001,0.0,0.0,14.94,0.0,0.0,0.0,0.0,2015,9,15,1
2015-09-16,0.0,0.0,0.0,33.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,9,16,2
2015-09-17,103.904,0.0,43.504,143.132,0.0,0.0,0.0,182.94,0.0,35.34,0.0,29.925,193.568,0.0,88.21000000000001,0.0,0.0,2015,9,17,3
2015-09-19,0.0,0.0,0.0,0.0,0.0,887.103,0.0,0.0,12.83,0.0,0.0,8204.925,0.0,0.0,159.86399999999998,0.0,73.915,2015,9,19,5
2015-09-20,59.98,74.9,2.816,20.232,1657.938,631.782,0.0,0.0,0.0,164.22,85.14000000000001,0.0,30.28,1990.98,0.0,0.0,617.7,2015,9,20,6
2015-09-21,0.0,62.230000000000004,125.55000000000001,6.57,0.0,0.0,1799.97,93.91,0.0,8.544,20.808,0.0,75.70200000000001,486.368,0.0,0.0,0.0,2015,9,21,0
2015-09-22,0.0,0.0,13.04,3.984,0.0,579.528,0.0,0.0,0.0,97.44,4.608,0.0,0.0,0.0,541.6659999999999,0.0,0.0,2015,9,22,1
2015-09-23,0.0,0.0,9.84,9666.414,435.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2,83.984,404.9,0.0,0.0,2015,9,23,2
2015-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.96,0.0,0.0,2015,9,24,3
2015-09-25,0.0,0.0,14.576,2.724,300.5328,0.0,0.0,3.264,0.0,0.0,0.0,0.0,33.792,0.0,0.0,0.0,0.0,2015,9,25,4
2015-09-26,3.152,202.03199999999998,0.0,6.846,0.0,731.12,0.0,0.0,0.0,21.184,0.0,0.0,52.336,0.0,310.12,0.0,0.0,2015,9,26,5
2015-09-27,0.0,0.0,0.0,0.0,0.0,603.92,0.0,0.0,0.0,87.54,0.0,0.0,81.98,0.0,0.0,0.0,0.0,2015,9,27,6
2015-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.088,0.0,0.0,106.944,0.0,46.26,0.0,0.0,2015,9,28,0
2015-09-29,0.0,0.0,4.224,10.048,0.0,0.0,0.0,0.0,8.72,328.12,74.34,686.32,104.928,0.0,4067.102,0.0,2825.268,2015,9,29,1
2015-09-30,0.0,864.624,0.0,43.176,0.0,0.0,0.0,0.0,0.0,15.24,0.0,0.0,64.49199999999999,0.0,0.0,0.0,0.0,2015,9,30,2
2015-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,10,1,3
2015-10-02,7.16,0.0,0.0,0.0,0.0,0.0,0.0,12.768,4.672,0.0,0.0,0.0,9.408,548.776,0.0,15.36,0.0,2015,10,2,4
2015-10-03,142.488,0.0,62.176,1.788,0.0,380.631,0.0,14.48,19.416,31.776,4.928,0.0,0.0,0.0,61.568,0.0,143.432,2015,10,3,5
2015-10-04,0.0,0.0,0.0,95.648,0.0,589.41,0.0,0.0,0.0,0.0,43.69,0.0,0.0,0.0,0.0,0.0,0.0,2015,10,4,6
2015-10-05,99.98,91.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,10,5,0
2015-10-06,9.09,0.0,0.0,15.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.26,0.0,0.0,2015,10,6,1
2015-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.92,0.0,0.0,0.0,0.0,107.44,0.0,0.0,2015,10,7,2
2015-10-08,23.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.92,0.0,0.0,0.0,0.0,2015,10,8,3
2015-10-09,0.0,0.0,144.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.768,15.992,0.0,0.0,0.0,2015,10,9,4
2015-10-10,0.0,0.0,255.85,31.142,0.0,122.352,0.0,15.28,0.0,46.872,0.0,101.994,0.0,1475.896,0.0,0.0,0.0,2015,10,10,5
2015-10-11,345.0,0.0,0.0,0.0,0.0,433.568,0.0,209.07199999999997,0.0,72.39,7.31,0.0,0.0,0.0,313.824,0.0,0.0,2015,10,11,6
2015-10-12,0.0,0.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.39,22.24,0.0,2015,10,12,0
2015-10-13,48.74,213.92,11.52,41.872,0.0,245.98,0.0,36.4,0.0,0.0,0.0,0.0,0.0,0.0,315.2,0.0,1298.55,2015,10,13,1
2015-10-14,177.0,3.16,0.0,25.866000000000003,0.0,1628.82,1999.96,0.0,0.0,0.0,0.0,0.0,341.32800000000003,0.0,349.34999999999997,0.0,0.0,2015,10,14,2
2015-10-15,0.0,0.0,0.0,0.0,0.0,183.372,0.0,0.0,0.0,15.384,0.0,0.0,7.968,0.0,0.0,0.0,0.0,2015,10,15,3
2015-10-16,179.97,0.0,0.0,14.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,10,16,4
2015-10-17,119.976,0.0,0.0,10.78,0.0,0.0,0.0,0.0,0.0,5.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,10,17,5
2015-10-18,0.0,0.0,0.0,1.344,0.0,1151.22,0.0,52.512,0.0,0.0,0.0,0.0,72.008,1394.95,462.88200000000006,0.0,0.0,2015,10,18,6
2015-10-19,0.0,0.0,0.0,23.056,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,160.17,439.12800000000004,0.0,0.0,0.0,2015,10,19,0
2015-10-20,319.968,0.0,0.0,8.682,0.0,0.0,0.0,0.0,0.0,0.0,24.424,0.0,3.808,0.0,815.6320000000001,0.0,328.59,2015,10,20,1
2015-10-21,0.0,121.792,2.84,36.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.7,0.0,1000.9100000000001,2015,10,21,2
2015-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,10,22,3
2015-10-24,0.0,0.0,0.0,34.272,0.0,0.0,0.0,0.0,11.85,0.0,0.0,0.0,10.368,0.0,0.0,0.0,0.0,2015,10,24,5
2015-10-25,40.776,0.0,0.0,63.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,10,25,6
2015-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.92,0.0,0.0,0.0,383.96,0.0,0.0,0.0,2015,10,26,0
2015-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.32,0.0,0.0,0.0,0.0,2015,10,27,1
2015-10-28,0.0,0.0,0.0,7.184,616.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.98,141.4,487.02,0.0,2015,10,28,2
2015-10-29,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.88,2735.952,0.0,0.0,0.0,2015,10,29,3
2015-10-31,251.91,0.0,61.64,69.344,0.0,1751.2520000000002,0.0,0.0,11.34,32.43,0.0,0.0,74.89999999999999,815.9200000000001,485.94,0.0,1807.35,2015,10,31,5
2015-11-01,0.0,610.0600000000001,59.088,0.0,0.0,0.0,0.0,0.0,7.52,31.68,92.208,0.0,205.036,3118.784,513.44,0.0,0.0,2015,11,1,6
2015-11-02,841.8599999999999,0.0,0.0,19.242,0.0,0.0,0.0,0.0,0.0,89.34,34.86,0.0,0.0,778.148,362.92,0.0,0.0,2015,11,2,0
2015-11-03,89.97,0.0,6.72,76.813,0.0,0.0,0.0,0.0,0.0,410.352,0.0,0.0,147.344,783.96,25.984,297.984,945.036,2015,11,3,1
2015-11-04,360.0,58.24,2.94,74.0,0.0,135.882,0.0,0.0,8.376,35.34,0.0,4439.948,19.44,942.2840000000001,43.57,0.0,573.728,2015,11,4,2
2015-11-05,157.766,0.0,0.0,13.194,0.0,149.9,0.0,0.0,0.0,293.608,0.0,0.0,0.0,0.0,1080.096,0.0,0.0,2015,11,5,3
2015-11-07,0.0,245.88,0.0,163.05599999999998,0.0,683.144,0.0,74.352,5.92,0.0,0.0,0.0,30.18,0.0,59.21,40.712,0.0,2015,11,7,5
2015-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.576,0.0,0.0,0.0,2015,11,8,6
2015-11-09,0.0,0.0,0.0,0.0,222.666,0.0,0.0,0.0,0.0,56.52,0.0,0.0,157.5,703.968,433.44,0.0,0.0,2015,11,9,0
2015-11-10,10.99,0.0,3.9,0.0,0.0,563.94,0.0,0.0,0.0,93.08000000000001,39.84,0.0,90.92,601.536,598.3499999999999,0.0,0.0,2015,11,10,1
2015-11-11,102.13,30.76,101.432,2931.808,521.96,1514.512,0.0,0.0,0.0,34.952,0.0,0.0,407.97600000000006,1525.568,665.88,0.0,0.0,2015,11,11,2
2015-11-12,79.512,0.0,10.544,0.0,67.9932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.248,0.0,49.632,16.656,629.064,2015,11,12,3
2015-11-14,0.0,0.0,0.0,68.03999999999999,0.0,69.264,0.0,0.0,0.0,0.0,0.0,0.0,64.496,832.93,0.0,0.0,0.0,2015,11,14,5
2015-11-15,772.47,333.056,4.224,0.0,0.0,0.0,0.0,604.656,0.0,10.11,0.0,0.0,24.896,0.0,0.0,31.41,0.0,2015,11,15,6
2015-11-16,0.0,0.0,0.0,29.12,305.9745,37.296,0.0,78.35,0.0,0.0,5.22,0.0,31.68,353.928,514.36,0.0,0.0,2015,11,16,0
2015-11-17,99.98,241.44,57.75,2152.776,4007.84,1137.83,0.0,7.08,0.0,124.41,0.0,0.0,780.8380000000001,0.0,2934.33,0.0,0.0,2015,11,17,1
2015-11-18,0.0,0.0,0.0,82.121,424.116,392.94,0.0,0.0,0.0,206.396,0.0,0.0,57.788,549.552,525.662,0.0,1168.2800000000002,2015,11,18,2
2015-11-19,76.49600000000001,0.0,0.0,213.08,1025.88,0.0,0.0,0.0,0.0,0.0,32.46,0.0,172.32,5484.6900000000005,221.16,0.0,0.0,2015,11,19,3
2015-11-20,0.0,0.0,0.0,12.96,0.0,0.0,0.0,34.74,0.0,0.0,0.0,0.0,25.92,833.94,0.0,0.0,0.0,2015,11,20,4
2015-11-21,94.99,0.0,5.46,0.0,0.0,0.0,0.0,1.632,0.0,0.0,0.0,0.0,648.64,304.95,193.95,0.0,0.0,2015,11,21,5
2015-11-22,0.0,675.12,0.0,336.808,0.0,0.0,0.0,27.59,0.0,0.0,0.0,0.0,63.78,0.0,0.0,0.0,0.0,2015,11,22,6
2015-11-23,35.534,34.176,0.0,14.67,0.0,1140.732,0.0,108.12,0.0,6.368,23.68,0.0,0.0,0.0,0.0,0.0,0.0,2015,11,23,0
2015-11-24,111.79,0.0,154.54399999999998,12.096,0.0,731.77,0.0,0.0,0.0,298.038,196.62,0.0,186.00000000000003,2552.346,1329.66,0.0,0.0,2015,11,24,1
2015-11-25,24.672,320.88,58.455999999999996,0.0,275.952,725.344,0.0,0.0,0.0,82.936,8.424,0.0,42.456,539.92,1117.92,0.0,1218.735,2015,11,25,2
2015-11-26,0.0,40.54,0.0,41.632,0.0,0.0,0.0,0.0,0.0,19.3,104.67,0.0,112.472,718.296,669.08,0.0,0.0,2015,11,26,3
2015-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,199.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,11,27,4
2015-11-28,139.93,43.68,27.79,62.908,411.332,0.0,0.0,64.02,0.0,397.6,41.4,998.85,85.96,0.0,0.0,7.36,0.0,2015,11,28,5
2015-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.024,0.0,30.099999999999998,0.0,0.0,575.92,0.0,0.0,0.0,2015,11,29,6
2015-11-30,102.24,0.0,0.0,6.642,0.0,0.0,0.0,62.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.992,0.0,2015,11,30,0
2015-12-01,0.0,0.0,46.64,0.0,0.0,4391.618,659.988,0.0,0.0,121.988,0.0,0.0,36.288,367.868,0.0,0.0,0.0,2015,12,1,1
2015-12-02,245.70999999999998,2.394,16.464,46.72,883.92,239.84,0.0,0.0,0.0,159.04,15.66,0.0,162.06,0.0,0.0,0.0,0.0,2015,12,2,2
2015-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.92,479.96,0.0,0.0,0.0,2015,12,3,3
2015-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.98,0.0,0.0,0.0,2015,12,4,4
2015-12-05,408.744,250.26,1139.484,29.94,0.0,0.0,0.0,348.488,15.0,0.0,0.0,0.0,164.96800000000002,384.64599999999996,222.112,0.0,0.0,2015,12,5,5
2015-12-06,0.0,14.016,0.0,4.6,0.0,0.0,0.0,0.0,0.0,34.751999999999995,0.0,0.0,42.208,35.04,1349.922,0.0,490.44,2015,12,6,6
2015-12-07,0.0,0.0,8.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.4,0.0,269.36,0.0,0.0,2015,12,7,0
2015-12-08,103.92,0.0,0.0,6.456,0.0,603.92,0.0,0.0,0.0,119.32,39.408,0.0,56.048,52.68,99.488,13.88,0.0,2015,12,8,1
2015-12-09,0.0,20.388,0.0,0.0,0.0,0.0,1079.976,30.672,0.0,0.0,0.0,0.0,53.816,0.0,337.8,0.0,0.0,2015,12,9,2
2015-12-10,0.0,0.0,0.0,106.344,0.0,338.352,0.0,0.0,0.0,0.0,0.0,0.0,128.64,0.0,0.0,0.0,0.0,2015,12,10,3
2015-12-12,0.0,0.0,0.0,210.392,254.9745,0.0,0.0,23.472,0.0,65.09,0.0,0.0,0.0,0.0,8.94,0.0,4375.536,2015,12,12,5
2015-12-13,0.0,0.0,0.0,17.604,0.0,0.0,0.0,0.0,0.0,182.38799999999998,0.0,0.0,90.24,0.0,0.0,2.92,0.0,2015,12,13,6
2015-12-14,298.976,0.0,2.624,14.367999999999999,0.0,186.304,0.0,0.0,2.896,0.0,0.0,6999.96,0.0,0.0,0.0,0.0,136.53,2015,12,14,0
2015-12-15,0.0,0.0,0.0,0.0,0.0,1209.0819999999999,0.0,0.0,0.0,14.704,0.0,0.0,0.0,40.68,0.0,0.0,0.0,2015,12,15,1
2015-12-16,494.98,0.0,0.0,1.167,0.0,2659.32,0.0,0.0,1.984,130.488,0.0,0.0,150.488,627.168,0.0,0.0,0.0,2015,12,16,2
2015-12-17,0.0,0.0,40.05,5.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,12,17,3
2015-12-19,247.8,0.0,0.0,157.572,0.0,1819.86,0.0,0.0,22.55,0.0,14.62,0.0,15.552,1118.944,32.592,7.27,0.0,2015,12,19,5
2015-12-20,585.36,62.944,51.43,1809.384,0.0,1097.4180000000001,0.0,0.0,0.0,242.81600000000003,34.74,0.0,256.288,0.0,122.48,0.0,2699.58,2015,12,20,6
2015-12-21,0.0,0.0,0.0,18.24,0.0,1897.92,0.0,0.0,0.0,0.0,17.28,0.0,0.0,0.0,0.0,0.0,0.0,2015,12,21,0
2015-12-22,0.0,0.0,11.76,314.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.032,0.0,348.56,0.0,0.0,2015,12,22,1
2015-12-23,0.0,263.76,1.344,0.0,0.0,64.784,0.0,0.0,0.0,0.0,0.0,0.0,50.711999999999996,0.0,508.192,0.0,53.316,2015,12,23,2
2015-12-24,62.85,375.93,0.0,0.0,0.0,292.272,0.0,0.0,0.0,54.349999999999994,0.0,0.0,9.568,992.0319999999999,163.20000000000002,0.0,0.0,2015,12,24,3
2015-12-26,0.0,116.208,8.016,87.28999999999999,0.0,830.91,0.0,0.0,27.552,522.248,0.0,0.0,18.264,0.0,419.01599999999996,11.91,0.0,2015,12,26,5
2015-12-27,498.0,10.98,0.0,988.804,0.0,997.494,0.0,0.0,7.86,215.304,11.56,0.0,36.760000000000005,0.0,199.626,0.0,0.0,2015,12,27,6
2015-12-28,0.0,1737.18,99.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.76,0.0,704.25,0.0,0.0,2015,12,28,0
2015-12-29,119.8,48.36,0.0,14.352,0.0,0.0,0.0,0.0,0.0,143.172,363.57,767.952,21.12,535.9200000000001,57.849999999999994,0.0,0.0,2015,12,29,1
2015-12-30,75.952,122.94,9.84,589.7189999999999,0.0,0.0,0.0,12.984,0.0,0.0,0.0,0.0,0.0,798.3240000000001,39.128,0.0,523.764,2015,12,30,2
2015-12-31,1884.07,0.0,29.68,0.0,1915.448,605.88,0.0,49.568,0.0,63.2,18.9,0.0,210.57999999999998,475.944,0.0,0.0,0.0,2015,12,31,3
2016-01-02,89.584,0.0,9.84,0.0,452.45,0.0,0.0,0.0,0.0,0.0,23.68,1188.0,20.04,62.982,85.52,0.0,0.0,2016,1,2,5
2016-01-03,398.4,0.0,7.056,0.0,1352.3976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.368,0.0,0.0,0.0,0.0,2016,1,3,6
2016-01-04,0.0,0.0,0.0,32.34,0.0,0.0,0.0,0.0,0.0,192.22,0.0,0.0,39.9,0.0,0.0,0.0,0.0,2016,1,4,0
2016-01-05,0.0,87.36,59.52,69.328,0.0,61.584,0.0,17.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,1,5,1
2016-01-06,0.0,0.0,0.0,1.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,0.0,0.0,0.0,0.0,2016,1,6,2
2016-01-09,0.0,163.44,42.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.87,0.0,0.0,0.0,0.0,2016,1,9,5
2016-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.104,2016,1,10,6
2016-01-12,10.384,0.0,10.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.56399999999996,465.18,0.0,0.0,2016,1,12,1
2016-01-13,0.0,0.0,0.0,70.008,0.0,0.0,0.0,0.0,0.0,542.45,9.82,0.0,0.0,0.0,0.0,0.0,0.0,2016,1,13,2
2016-01-17,0.0,0.0,6.68,0.0,0.0,0.0,0.0,0.0,0.0,254.744,0.0,0.0,0.0,0.0,0.0,88.96,0.0,2016,1,17,6
2016-01-19,0.0,0.0,0.0,0.0,0.0,199.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.438,2016,1,19,1
2016-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.62,0.0,29.04,0.0,0.0,0.0,0.0,2016,1,23,5
2016-01-24,0.0,0.0,13.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,1,24,6
2016-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.72,0.0,0.0,0.0,0.0,2016,1,26,1
2016-01-27,0.0,0.0,0.0,0.0,0.0,2985.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.346,0.0,0.0,0.0,2016,1,27,2
2016-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4297.644,2016,1,28,3
2016-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.36,0.0,1919.976,14.304,0.0,0.0,0.0,0.0,2016,1,30,5
2016-01-31,0.0,0.0,0.0,32.96,0.0,0.0,0.0,0.0,0.0,53.34,0.0,0.0,12.96,0.0,0.0,0.0,0.0,2016,1,31,6
2016-02-03,149.97,0.0,0.0,12.144,0.0,90.882,0.0,74.52,0.0,165.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,2,3,2
